sample_id,dataset,mode,split,num_variables,sequence_length,observed_variable_count,hidden_variable_count,ground_truth_edges,predicted_edges,auroc,auprc,f1,accuracy,shd,runtime_sec,threshold
replica_000,nc8,latent,,6,2000,6,2,3,0,0.7272727272727273,0.17866161616161613,0.0,0.9166666666666666,3,168.9936696193181,0.8524832129478456
replica_001,nc8,latent,,6,2000,6,2,3,0,0.8484848484848485,0.29444444444444445,0.0,0.9166666666666666,3,157.93617075681686,0.8524832129478456
replica_002,nc8,latent,,6,2000,6,2,3,0,0.8282828282828283,0.48333333333333334,0.0,0.9166666666666666,3,157.35551808634773,0.8524832129478456
replica_003,nc8,latent,,6,2000,6,2,3,0,0.8383838383838383,0.26666666666666666,0.0,0.9166666666666666,3,156.7932592961006,0.8524832129478456
replica_004,nc8,latent,,6,2000,6,2,3,0,0.797979797979798,0.2240740740740741,0.0,0.9166666666666666,3,156.7060314230621,0.8524832129478456
