,y,z,w,o,b,c
y,17.820842742919922,4.41591739654541,4.961667060852051,4.747842788696289,0.23735332489013672,0.07128620147705078
z,3.4298033714294434,8.098405838012695,7.472722053527832,0.03425788879394531,0.004612922668457031,0.4006843566894531
w,2.529456615447998,6.869926452636719,8.096619606018066,0.035762786865234375,0.004948616027832031,0.31128597259521484
o,0.08999824523925781,0.0023260116577148438,0.0020551681518554688,11.861856460571289,1.2716732025146484,1.6278800964355469
b,0.0,0.014025688171386719,0.018909454345703125,7.511537551879883,20.070585250854492,5.174029350280762
c,0.0,0.005707740783691406,0.03207588195800781,0.408599853515625,2.283781051635742,29.42913818359375
