,y,z,w,o,b,c
y,245.32061937534024,31.613267315402567,31.613267315402567,109.70697313339741,2.53653039076253,1.3354967882305382
z,7.361679691912582,300.0,300.0,14.956061162940046,0.616007930565701,0.5016495349673763
w,7.361679691912582,300.0,300.0,14.956061162940046,0.616007930565701,0.5016495349673763
o,3.5206996179495573,0.9334959008899818,0.9334959008899818,98.73599554033909,145.63112205917815,8.426736507419845
b,6.338101897708646,0.7242006316781084,0.7242006316781084,8.362405034675922,242.10633874187934,2.4601466446786913
c,1.7710533469115017,0.6713087891201158,0.6713087891201158,0.9188373677919484,4.112470823614841,151.67578838962058
