sample_id,dataset,mode,split,num_variables,sequence_length,observed_variable_count,hidden_variable_count,ground_truth_edges,predicted_edges,auroc,auprc,f1,accuracy,shd,runtime_sec,threshold,native_binary_f1,native_binary_accuracy,native_binary_shd
sample_00251,simulated_EEG_68_static_v2,latent,test,64,1000,64,4,311,0,0.7133846160380924,0.21188933398335486,0.0,0.924072265625,311,195.4579337402247,1.017263174057007,0.34419551934826875,0.8427734375,622
sample_00252,simulated_EEG_68_static_v2,latent,test,64,1000,64,4,311,0,0.7160818427792904,0.22681439744282872,0.0,0.924072265625,311,195.55106875067577,1.017263174057007,0.3356231599607458,0.834716796875,652
sample_00253,simulated_EEG_68_static_v2,latent,test,64,1000,64,4,311,0,0.7148551355621913,0.2266540044841115,0.0,0.924072265625,311,172.024718914181,1.017263174057007,0.35047219307450156,0.848876953125,595
sample_00254,simulated_EEG_68_static_v2,latent,test,64,1000,64,4,311,0,0.7234777659316901,0.22459020023332496,0.0,0.924072265625,311,164.3624270260334,1.017263174057007,0.3517587939698492,0.842529296875,625
sample_00255,simulated_EEG_68_static_v2,latent,test,64,1000,64,4,311,0,0.6993509665416456,0.2065062358998967,0.0,0.924072265625,311,179.89249275811017,1.017263174057007,0.31795878312070663,0.830322265625,674
sample_00256,simulated_EEG_68_static_v2,latent,test,64,1000,64,4,311,0,0.7249211008083185,0.22837789836618083,0.0,0.924072265625,311,234.8360812999308,1.017263174057007,0.352112676056338,0.8427734375,613
sample_00257,simulated_EEG_68_static_v2,latent,test,64,1000,64,4,311,0,0.7285069257137032,0.24626218269027164,0.0,0.924072265625,311,195.4822409786284,1.017263174057007,0.34739941118743867,0.837646484375,640
sample_00258,simulated_EEG_68_static_v2,latent,test,64,1000,64,4,311,0,0.7075152807451991,0.22010734917653363,0.0,0.924072265625,311,234.75382437510416,1.017263174057007,0.3319919517102616,0.837890625,630
sample_00259,simulated_EEG_68_static_v2,latent,test,64,1000,64,4,311,0,0.7170345797211025,0.22475880165498516,0.0,0.924072265625,311,179.88315977994353,1.017263174057007,0.3444782168186424,0.842041015625,625
sample_00260,simulated_EEG_68_static_v2,latent,test,64,1000,64,4,311,0,0.7247112693106568,0.230014769477032,0.0,0.924072265625,311,140.8099391409196,1.017263174057007,0.3553299492385787,0.844970703125,618
sample_00261,simulated_EEG_68_static_v2,latent,test,64,1000,64,4,311,0,0.7308847328471246,0.23770892617267095,0.0,0.924072265625,311,148.67927456414327,1.017263174057007,0.3567134268537074,0.84326171875,621
sample_00262,simulated_EEG_68_static_v2,latent,test,64,1000,64,4,311,0,0.7302679811576412,0.22673699439831776,0.0,0.924072265625,311,187.737744406797,1.017263174057007,0.36400817995910023,0.84814453125,597
sample_00263,simulated_EEG_68_static_v2,latent,test,64,1000,64,4,311,0,0.724529471980699,0.2310433681584192,0.0,0.924072265625,311,234.54613652685657,1.017263174057007,0.3536585365853659,0.8447265625,611
sample_00264,simulated_EEG_68_static_v2,latent,test,64,1000,64,4,311,0,0.7202691280099563,0.2305911304226453,0.0,0.924072265625,311,234.80291700782254,1.017263174057007,0.3549060542797494,0.84912109375,595
sample_00265,simulated_EEG_68_static_v2,latent,test,64,1000,64,4,311,0,0.740587103433336,0.24652014429689803,0.0,0.924072265625,311,226.9660705900751,1.017263174057007,0.37916666666666665,0.8544921875,580
sample_00266,simulated_EEG_68_static_v2,latent,test,64,1000,64,4,311,0,0.7200312623445909,0.22139655735065294,0.0,0.924072265625,311,164.1147656943649,1.017263174057007,0.35245901639344257,0.845703125,611
sample_00267,simulated_EEG_68_static_v2,latent,test,64,1000,64,4,311,0,0.7125423167266286,0.2137429241056364,0.0,0.924072265625,311,234.66000089189038,1.017263174057007,0.3376884422110553,0.839111328125,634
