,X0,X1,X2,X3,X5,X6,X7,X8,X9,X10,X11,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X43,X44,X45,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67
X0,0.4848235845565796,0.474124938249588,0.4690757095813751,0.47167789936065674,0.4722122550010681,0.42775577306747437,0.4717307686805725,0.35427284240722656,0.40426549315452576,0.4243274927139282,0.46062803268432617,0.3488771915435791,0.35140106081962585,0.36109596490859985,0.37694159150123596,0.34637346863746643,0.39538323879241943,0.3487151861190796,0.4011005759239197,0.3905681371688843,0.3422558903694153,0.34734243154525757,0.35964247584342957,0.3481174409389496,0.34171274304389954,0.324264794588089,0.34042513370513916,0.38206571340560913,0.33792659640312195,0.31823205947875977,0.3559328317642212,0.34549885988235474,0.43878301978111267,0.39415809512138367,0.42064017057418823,0.4247550070285797,0.40312838554382324,0.4134548604488373,0.3936794400215149,0.4062073528766632,0.3585222363471985,0.42799678444862366,0.38346996903419495,0.3768739104270935,0.3959522843360901,0.3980799615383148,0.36411336064338684,0.39347079396247864,0.34351810812950134,0.42061784863471985,0.41161465644836426,0.3690507411956787,0.33906930685043335,0.347013384103775,0.34956610202789307,0.35388046503067017,0.3127000033855438,0.329440712928772,0.42306289076805115,0.3587372899055481,0.3714146316051483,0.3806804418563843,0.3432888984680176,0.3667432367801666
X1,0.46693989634513855,0.48049479722976685,0.4536910355091095,0.46895647048950195,0.47598376870155334,0.37777256965637207,0.47648030519485474,0.40068286657333374,0.4572528302669525,0.4405209422111511,0.46480080485343933,0.3525031507015228,0.4022568166255951,0.33463940024375916,0.3753530979156494,0.35321566462516785,0.38037222623825073,0.37779414653778076,0.3750527501106262,0.36003223061561584,0.3166908323764801,0.3764573931694031,0.3545854985713959,0.3327276408672333,0.35434144735336304,0.3532252907752991,0.3393319249153137,0.3668684959411621,0.35324639081954956,0.3437788784503937,0.3432459831237793,0.385281503200531,0.40232086181640625,0.44675135612487793,0.3795815408229828,0.37418580055236816,0.38999220728874207,0.43039366602897644,0.43419238924980164,0.38368430733680725,0.3885095715522766,0.428690105676651,0.3249480426311493,0.3544364869594574,0.3745590150356293,0.4259505569934845,0.3699246346950531,0.389090895652771,0.34111425280570984,0.3628329336643219,0.38493838906288147,0.35779687762260437,0.33702075481414795,0.3506474196910858,0.34865081310272217,0.3424609899520874,0.3310718834400177,0.33340877294540405,0.35289132595062256,0.3408915102481842,0.3455347418785095,0.36487963795661926,0.37718260288238525,0.36308932304382324
X2,0.46829643845558167,0.46253496408462524,0.4841294586658478,0.474802166223526,0.4337501525878906,0.4618155062198639,0.47202467918395996,0.4630858302116394,0.47148776054382324,0.4687199890613556,0.46647539734840393,0.36072659492492676,0.3630037307739258,0.336286723613739,0.3446948826313019,0.3430992364883423,0.33404189348220825,0.37114599347114563,0.3510575592517853,0.39458802342414856,0.32411837577819824,0.34587711095809937,0.3647595942020416,0.34545207023620605,0.35516780614852905,0.3253327012062073,0.3353499174118042,0.3421553373336792,0.36335209012031555,0.341410368680954,0.35185444355010986,0.3685833513736725,0.33027443289756775,0.3307728171348572,0.3339367210865021,0.34683048725128174,0.3325982391834259,0.3468354344367981,0.334397554397583,0.3564976751804352,0.3503324091434479,0.3497895300388336,0.3402269184589386,0.3906230032444,0.35785648226737976,0.3697085976600647,0.34144312143325806,0.39438536763191223,0.36828798055648804,0.3267184793949127,0.3728136122226715,0.33353474736213684,0.32852476835250854,0.3348618149757385,0.3372950255870819,0.3527860641479492,0.32144224643707275,0.3330483138561249,0.34432342648506165,0.3705063760280609,0.35978686809539795,0.3626638650894165,0.33605343103408813,0.36507198214530945
X3,0.47145554423332214,0.4651101529598236,0.4797965884208679,0.4796254634857178,0.4718787670135498,0.46441730856895447,0.4741783142089844,0.46775513887405396,0.46619459986686707,0.4571414887905121,0.4681341350078583,0.32598984241485596,0.3764599859714508,0.3651399612426758,0.382378488779068,0.4066629707813263,0.32830309867858887,0.36723849177360535,0.3384484350681305,0.38527965545654297,0.3191562294960022,0.32711225748062134,0.3268623650074005,0.33069902658462524,0.33987683057785034,0.3238318860530853,0.33037132024765015,0.3516179323196411,0.34409645199775696,0.3347609043121338,0.35438358783721924,0.37709495425224304,0.39908847212791443,0.3654647767543793,0.35541462898254395,0.3953183889389038,0.3277599811553955,0.3620997667312622,0.3922823965549469,0.4150504171848297,0.3956203758716583,0.33842095732688904,0.3435019254684448,0.36357855796813965,0.374439001083374,0.39538252353668213,0.3583217263221741,0.34983202815055847,0.371662974357605,0.34268027544021606,0.3774406611919403,0.3794547915458679,0.323915034532547,0.3373051881790161,0.3451612889766693,0.35827839374542236,0.3228151202201843,0.3377111256122589,0.4094940423965454,0.3419182002544403,0.355273574590683,0.3366296589374542,0.35670217871665955,0.366137832403183
X5,0.46231546998023987,0.46998676657676697,0.4275730848312378,0.4670453667640686,0.4833568334579468,0.4212944209575653,0.47311002016067505,0.4494783282279968,0.44006192684173584,0.4205467700958252,0.4642125070095062,0.3619929254055023,0.370227187871933,0.3606552481651306,0.38182616233825684,0.3919322192668915,0.37915974855422974,0.3846643567085266,0.4005097448825836,0.384115606546402,0.33171263337135315,0.34612128138542175,0.34651780128479004,0.33390745520591736,0.3315645456314087,0.32893723249435425,0.34826239943504333,0.38846513628959656,0.34809428453445435,0.3348304033279419,0.3764168322086334,0.34859350323677063,0.3632761240005493,0.34820687770843506,0.36731210350990295,0.4096446633338928,0.3348100185394287,0.33896514773368835,0.3547864556312561,0.35759127140045166,0.3860587775707245,0.35196271538734436,0.35457083582878113,0.4037169814109802,0.4087689518928528,0.3659195601940155,0.36819902062416077,0.3791951835155487,0.3344353437423706,0.3499518036842346,0.36701247096061707,0.3820333480834961,0.3308519423007965,0.3434826135635376,0.34029537439346313,0.3697151243686676,0.324304461479187,0.3440847396850586,0.3892616927623749,0.36483556032180786,0.3684578537940979,0.338749498128891,0.3345811069011688,0.33795320987701416
X6,0.4141586720943451,0.3864569067955017,0.4749542772769928,0.4741588830947876,0.4004301428794861,0.48420006036758423,0.37432411313056946,0.437081903219223,0.3806712329387665,0.4051845967769623,0.3672940731048584,0.3806070387363434,0.3570350408554077,0.3567892611026764,0.42572838068008423,0.3969380259513855,0.3571420907974243,0.3624126613140106,0.3681629002094269,0.38434335589408875,0.3619591295719147,0.32824960350990295,0.3369266092777252,0.35749754309654236,0.37601733207702637,0.3676844537258148,0.3426090478897095,0.35153117775917053,0.3538666069507599,0.3627782464027405,0.34602460265159607,0.34821367263793945,0.35910269618034363,0.4040364921092987,0.3756314814090729,0.36915311217308044,0.4008183181285858,0.3753141760826111,0.3619174659252167,0.43326565623283386,0.3564873933792114,0.34035417437553406,0.4086405038833618,0.42880716919898987,0.4365314543247223,0.36685752868652344,0.43280282616615295,0.44222086668014526,0.413351446390152,0.4484080672264099,0.374738484621048,0.3423161208629608,0.34322065114974976,0.3514629602432251,0.35529863834381104,0.3346080482006073,0.3947969675064087,0.3459240794181824,0.393295556306839,0.34704840183258057,0.3679632842540741,0.3679165542125702,0.33157166838645935,0.3596790134906769
X7,0.45624539256095886,0.4683089256286621,0.4697977900505066,0.47158512473106384,0.4751386046409607,0.4121471047401428,0.47616463899612427,0.4607640206813812,0.46494147181510925,0.4665699005126953,0.4710421860218048,0.3314143717288971,0.37081223726272583,0.37475335597991943,0.33637550473213196,0.3471662998199463,0.3789478838443756,0.3669517934322357,0.3792984187602997,0.36033234000205994,0.33010223507881165,0.33797121047973633,0.33456528186798096,0.33527672290802,0.3544672429561615,0.3329783082008362,0.33036354184150696,0.35441797971725464,0.35334789752960205,0.32465991377830505,0.3549000322818756,0.3511515259742737,0.36996039748191833,0.3680301904678345,0.3274487555027008,0.3511542081832886,0.3615993857383728,0.4185970723628998,0.35198572278022766,0.3317062556743622,0.3474857807159424,0.39569419622421265,0.3880874812602997,0.37728700041770935,0.3791560232639313,0.4057241380214691,0.3489745259284973,0.3391776978969574,0.36724117398262024,0.33524248003959656,0.3627627491950989,0.345890611410141,0.3289257884025574,0.32969048619270325,0.32703888416290283,0.36262619495391846,0.34370899200439453,0.3566231429576874,0.37252774834632874,0.33653250336647034,0.3407512307167053,0.3454245924949646,0.3518407940864563,0.34844425320625305
X8,0.37058037519454956,0.41051948070526123,0.4667913019657135,0.4697987735271454,0.4597860872745514,0.4314919710159302,0.46237480640411377,0.4851943552494049,0.43994140625,0.47390300035476685,0.42670539021492004,0.3331780731678009,0.4097231328487396,0.34935101866722107,0.36596885323524475,0.42887082695961,0.38522180914878845,0.4102831780910492,0.35901886224746704,0.3600497245788574,0.3243325352668762,0.34099146723747253,0.333019495010376,0.33492404222488403,0.36802342534065247,0.3565557599067688,0.34495535492897034,0.35913026332855225,0.3542540371417999,0.3565157353878021,0.33841434121131897,0.39500150084495544,0.35691776871681213,0.37378185987472534,0.33350616693496704,0.3617664873600006,0.34368306398391724,0.4184849262237549,0.39305418729782104,0.38478049635887146,0.3824075758457184,0.3929711580276489,0.3885899782180786,0.37320584058761597,0.3844063878059387,0.3604509234428406,0.36070337891578674,0.38152047991752625,0.3724874258041382,0.38031530380249023,0.3854311406612396,0.34395116567611694,0.3564775288105011,0.3408662974834442,0.3440471291542053,0.35534700751304626,0.3280687630176544,0.35881659388542175,0.425611674785614,0.347311407327652,0.3507557511329651,0.3745712637901306,0.33258122205734253,0.368496298789978
X9,0.3953171968460083,0.46502992510795593,0.4655531942844391,0.4733327031135559,0.4599374830722809,0.3922504484653473,0.4760981500148773,0.4397369921207428,0.4817260503768921,0.4773617088794708,0.4684516489505768,0.36205753684043884,0.32352104783058167,0.4368164539337158,0.3715800344944,0.36601537466049194,0.40584519505500793,0.40887463092803955,0.37385693192481995,0.37730687856674194,0.32720834016799927,0.34809234738349915,0.35418999195098877,0.31626245379447937,0.3857084810733795,0.33826175332069397,0.33532220125198364,0.35480237007141113,0.36258450150489807,0.3397585451602936,0.36561739444732666,0.3639984428882599,0.37523025274276733,0.3249497413635254,0.383419394493103,0.3667343854904175,0.3443298041820526,0.3695945739746094,0.39727696776390076,0.38280367851257324,0.350868821144104,0.36890071630477905,0.4180678427219391,0.3372649550437927,0.34408265352249146,0.35213160514831543,0.32469746470451355,0.4008238613605499,0.41424450278282166,0.3370884656906128,0.3695213496685028,0.3981187641620636,0.3310661017894745,0.3443875312805176,0.3497442901134491,0.333832323551178,0.3495422601699829,0.36698299646377563,0.3499775528907776,0.34017300605773926,0.3542855381965637,0.35225048661231995,0.34946638345718384,0.3686637282371521
X10,0.40871375799179077,0.4415189325809479,0.4659970998764038,0.4686231017112732,0.4334067404270172,0.4035796821117401,0.4752069115638733,0.4654276669025421,0.4715193808078766,0.48384273052215576,0.473093181848526,0.39414557814598083,0.3385145962238312,0.34225034713745117,0.3851526975631714,0.3844677805900574,0.3387354016304016,0.3811541497707367,0.40600791573524475,0.34778761863708496,0.3645952343940735,0.3487634062767029,0.3491719961166382,0.35086268186569214,0.3794538378715515,0.36097070574760437,0.3370179831981659,0.35613110661506653,0.35666316747665405,0.32609841227531433,0.34643319249153137,0.3429619371891022,0.38665443658828735,0.3534567058086395,0.37661027908325195,0.38397887349128723,0.37297895550727844,0.3657763600349426,0.4550236761569977,0.3668050467967987,0.343469500541687,0.3426141142845154,0.43876293301582336,0.4067947566509247,0.34698665142059326,0.37732887268066406,0.32290318608283997,0.4187503755092621,0.3523925244808197,0.33979764580726624,0.36316943168640137,0.38694486021995544,0.35096099972724915,0.33045220375061035,0.3455609083175659,0.3829343318939209,0.3241722285747528,0.3577633202075958,0.35054484009742737,0.3452145755290985,0.35828277468681335,0.36770275235176086,0.36113792657852173,0.40531930327415466
