0,1,2,3,4,5,6,7
25.585247,2.5823317,3.2892532,3.738945,9.199051,0.08767891,0.333642,0.027393341
4.683999,39.3714,6.711235,7.0807934,0.008059502,0.75469875,0.027236938,0.25352097
1.156435,0.48437357,10.889558,10.629068,0.0,0.043765068,0.010176659,0.0
1.3717623,0.37360144,10.534577,11.013395,0.0,0.042095184,0.021409988,0.0
0.38718796,0.054958344,0.045069695,0.060661316,0.0976038,0.29182053,0.35261822,0.8361902
0.0830183,0.0,0.0031557083,0.0018157959,28.925638,29.118502,0.91561985,12.0834
0.07756901,0.03733778,0.001625061,0.00017547607,0.06961918,2.6110716,29.479427,0.29411793
0.0,0.21345568,0.034104347,0.059009552,0.033638954,1.6325254,0.0,29.752296
