,x0,x1,x2,x3,x4,x5,x6,x7
x0,0.0,54.019773080347946,47.28686991331914,47.28686991331914,96.93602372391757,0.4918302246372149,0.32532694954066943,0.0930717748808068
x1,28.40964555292051,0.0,60.56863105586154,60.56863105586154,18.6768444434201,0.6945642860061905,1.2744907520187458,0.8307567019436287
x2,0.18194580314186704,1.1744038032595268,0.0,-0.0,9.685396458643659,0.5638038552690388,0.000362621842750949,0.00874988246004726
x3,0.18194580314186704,1.1744038032595268,-0.0,0.0,9.685396458643659,0.5638038552690388,0.000362621842750949,0.00874988246004726
x4,1.80743031277926,0.9565893650609241,0.9638789666280837,0.9638789666280837,0.0,2.399050606213651,47.12393942001714,34.64280908953878
x5,0.33688585765861356,1.2075706081682547,0.06457731091641228,0.06457731091641228,300.0,0.0,73.96643381666046,52.378474418426215
x6,0.06970510043333103,0.5721267385874385,0.4734399794229344,0.4734399794229344,34.87159024331555,92.76216281115836,0.0,5.92011548514977
x7,0.058285852399386835,0.022911837228675517,0.048232623317553965,0.048232623317553965,2.841375782389929,2.0293146481628184,3.4375171036441716,0.0
