0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0.072285086,0.06546593,0.06893509,0.07105799,0.077937804,0.10346837,0.05590195,0.08082855,0.02298246,0.013280774,0.0073248614,0.028444048,0.010601116,0.018829975,0.0133074885,0.028928338,0.05267461,0.047063198,0.04307422,0.042161066,0.056591403,0.060064185,0.05908043,0.049261652,0.068438075,0.059224524,0.07171269,0.065659165,0.052609365,0.05495651,0.06808517,0.056808226,0.023765141,0.05730222,0.075552225,0.017034218,0.02531994,0.05437035,0.0011966064,0.031085508,0.043881495,0.035653245,0.0386543,0.043606006,0.018252434,0.035902493,0.03432605,0.022135993,0.039632227,0.02154909,0.0058601205,0.03243315,0.0352018,0.025728518,0.03510995,0.054340705,0.016017057,0.043221373,0.04898262,0.04320439,0.0172771,0.01622024,0.04154164,0.038966116,0.05618234,0.051758163,0.0222022,0.057624295
0.08145852,0.070849665,0.07099039,0.087058045,0.07156768,0.06747151,0.07862094,0.075269364,0.040431593,0.01860371,0.010866421,0.010544659,0.03375397,0.020152472,0.038152836,0.048860542,0.057988256,0.065164305,0.04224267,0.04399823,0.051281244,0.062028855,0.068397105,0.054672897,0.031046027,0.07645691,0.08103949,0.06768284,0.04744433,0.059451386,0.048632205,0.04304881,0.040349886,0.092618495,0.08575129,0.048582193,0.026711669,0.07287358,0.020935368,0.03851898,0.022397721,0.033108085,0.044886164,0.03191225,0.013036103,0.025332613,0.03941813,0.031884987,0.01741572,0.024811123,0.006344148,0.026665095,0.021752598,0.029518731,0.019580975,0.057638578,0.02770413,0.063174516,0.06467108,0.06419007,0.01968386,0.029352903,0.07301105,0.03082068,0.07682605,0.060619377,0.033037473,0.06706164
0.048611913,0.08900756,0.08836775,0.08745357,0.076891035,0.06792405,0.084067196,0.07975685,0.02490768,0.016791262,0.012061026,0.023864323,0.014889856,0.018583307,0.00984821,0.021151766,0.03449257,0.051385984,0.0310562,0.045618445,0.030806812,0.061285935,0.07325308,0.04551556,0.06306939,0.06379956,0.066977985,0.08134856,0.06241709,0.07256461,0.05471107,0.059894025,0.018885586,0.06656859,0.06994634,0.01216912,0.006316985,0.05763973,0.031570192,0.03412361,0.031806793,0.02205606,0.029638428,0.026590372,0.023303201,0.030426519,0.025641749,0.02391385,0.024725303,0.007430136,0.016242675,0.02319109,0.0082990015,0.015392272,0.0216253,0.05365634,0.012314327,0.04233136,0.05540683,0.0318522,0.006628948,0.014730669,0.048604816,0.025727298,0.05928896,0.041683238,0.026264897,0.04334689
0.07504768,0.077489935,0.07421728,0.08754193,0.07660897,0.07690589,0.07879941,0.079266414,0.06629275,0.014220817,0.017271386,0.008673763,0.031644534,0.019390535,0.027191464,0.05551585,0.058096044,0.058140423,0.044408288,0.033030223,0.043648403,0.05622077,0.06562287,0.040677395,0.0491762,0.059022352,0.060025055,0.06516338,0.049759027,0.07030858,0.059987914,0.039160084,0.027160956,0.07541995,0.08757515,0.053233344,0.025684385,0.06293897,0.019796161,0.043123372,0.03525126,0.043373566,0.049831957,0.039862894,0.004052983,0.034004983,0.04950341,0.03596357,0.009295934,0.018200606,0.010422473,0.034169935,0.01574997,0.009313944,0.026806766,0.06894137,0.01807868,0.066915,0.068503685,0.055649217,0.02188168,0.036771942,0.06036316,0.017619612,0.05661995,0.07519007,0.041790146,0.05628867
0.07619619,0.0740232,0.06643119,0.08173549,0.08288882,0.08158177,0.061639633,0.083542526,0.02986219,0.027692376,0.027695084,0.017849496,0.038548704,0.020174708,0.029073903,0.030236006,0.0525699,0.046821088,0.047205634,0.030775445,0.04872613,0.04822992,0.04823189,0.04725494,0.049456563,0.04778594,0.06649445,0.06819801,0.05441124,0.06461443,0.036966674,0.054796547,0.023745066,0.0723087,0.055198316,0.016472002,0.022196444,0.037556708,0.013480611,0.0100275595,0.03547883,0.029964568,0.028118009,0.020652542,0.020116081,0.022657715,0.031769224,0.04099676,0.009472482,0.0124465395,0.010321873,0.029930634,0.014324023,0.021993255,0.012678252,0.05752942,0.015491457,0.04844516,0.032744184,0.034685735,0.023479117,0.005484387,0.045308337,0.022044295,0.04054484,0.067441314,0.028672755,0.046837572
0.081608176,0.08178893,0.07506508,0.07476335,0.070453994,0.07280439,0.0721897,0.08573228,0.037094194,0.015447502,0.021828512,0.012598564,0.026131097,0.017742245,0.027141647,0.033944048,0.044612985,0.076774046,0.036019787,0.047926992,0.042649027,0.074828155,0.05449531,0.05095102,0.050041486,0.06778353,0.056688793,0.06623347,0.052694302,0.039023638,0.05382485,0.058387157,0.013668862,0.0766532,0.064794786,0.02033927,0.01682208,0.034004476,0.012113795,0.024355207,0.04457909,0.03531013,0.04345213,0.024182612,0.02362358,0.03286817,0.03404174,0.018434774,0.023089772,0.024278592,0.007470331,0.04583519,0.018092034,0.014186952,0.020085406,0.05739636,0.01672,0.044674028,0.047246635,0.029139735,0.009328549,0.020946281,0.06091797,0.01865943,0.05483627,0.062544316,0.032011334,0.036332767
0.06910736,0.07131418,0.0714281,0.079734065,0.08684016,0.07050414,0.0692006,0.077990785,0.03599354,0.03718352,0.028447915,0.030053591,0.035357468,0.019788913,0.034519397,0.0510081,0.06914257,0.06010113,0.050711565,0.045498464,0.057239603,0.048083663,0.05778452,0.047264017,0.05351227,0.05533886,0.07812311,0.06399396,0.04819069,0.044844367,0.061303396,0.060375083,0.011003889,0.066715986,0.061197057,0.023655972,0.014076559,0.03559609,0.005520321,0.021482475,0.025652278,0.03791221,0.04350353,0.03353817,0.023227233,0.024938505,0.033933263,0.03284946,0.003844617,0.016972385,0.01510631,0.024685761,0.018977134,0.02674791,0.041360013,0.043365393,0.041288577,0.05343839,0.07035767,0.04052617,0.017316682,0.019394955,0.050452285,0.015349727,0.07742564,0.068204865,0.016766543,0.051855553
0.09061358,0.08853804,0.0711146,0.08021608,0.07332569,0.076553784,0.07918145,0.077523984,0.06622113,0.02495032,0.0073113344,0.02175478,0.020704323,0.006452281,0.027560353,0.055734444,0.04328405,0.08491658,0.041273467,0.048621465,0.0454282,0.06430569,0.066161685,0.06448073,0.04841211,0.05240968,0.08046005,0.056772053,0.065452315,0.05774718,0.050260287,0.040985066,0.023307636,0.0780595,0.08587003,0.040180106,0.033563837,0.06675802,0.019444566,0.040097922,0.03693883,0.03240968,0.036369618,0.02634045,0.019072639,0.035928834,0.04602245,0.032710027,0.015282126,0.012210663,0.0033610254,0.03294394,0.0068269675,0.028524388,0.021841973,0.07226847,0.032036204,0.06476963,0.058316138,0.061792683,0.02048522,0.028519439,0.0707288,0.022231625,0.056137245,0.055294015,0.021459792,0.050025657
0.07364764,0.051990923,0.049311876,0.07036005,0.048636135,0.054301158,0.0675285,0.058583997,0.065428525,0.07651139,0.060808863,0.0545204,0.084823884,0.062493127,0.081333265,0.07443429,0.028792927,0.04453567,0.029269844,0.04667037,0.020847257,0.0400243,0.049372904,0.037235174,0.024800744,0.06943013,0.06690842,0.041602246,0.03671723,0.026629329,0.027534632,0.020898212,0.04151268,0.058573924,0.06026545,0.042657174,0.04629338,0.05977635,0.041707657,0.03348483,0.06752265,0.08884796,0.0768614,0.059667677,0.04924629,0.07351697,0.08917312,0.0725953,0.032000307,0.042940814,0.005852878,0.049833085,0.022616364,0.015142308,0.0423023,0.053195648,0.041587133,0.05976337,0.068022296,0.07364265,0.046771917,0.0800335,0.067831285,0.04996191,0.0673654,0.04196963,0.07208062,0.04723938
0.034015834,0.030192848,0.041046284,0.030552112,0.027081244,0.03265282,0.027412586,0.038642913,0.073728144,0.08148192,0.07845661,0.073213644,0.08555709,0.083383426,0.0865482,0.07829755,0.015234466,0.022339905,0.014917502,0.024642238,0.024739254,0.021331897,0.02814317,0.018098896,0.022254953,0.037621543,0.057851136,0.022718158,0.037667874,0.03425701,0.047052685,0.03656049,0.03331003,0.029808499,0.016937975,0.023899708,0.032276507,0.040450666,0.019353675,0.043092825,0.050087966,0.066092096,0.05090429,0.04725048,0.04635657,0.0648375,0.052806195,0.04641788,0.022668371,0.012720171,0.021002978,0.03088491,0.024820535,0.028113853,0.029055966,0.019881595,0.029722888,0.04829084,0.04317719,0.04329014,0.044948477,0.0599585,0.048545618,0.027395293,0.040107265,0.03168651,0.066792205,0.048114832
