0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0.076144375,0.06872243,0.07199952,0.075108,0.07925415,0.10206322,0.06509364,0.08190035,0.028783362,0.018289115,0.016887221,0.04265492,0.036823716,0.036420863,0.023623768,0.028354943,0.032204997,0.036819283,0.02262769,0.01759001,0.022419602,0.06316749,0.066313274,0.017436251,0.027226612,0.024102973,0.032080416,0.04262467,0.016076075,0.022814551,0.022142394,0.025683241,0.039761867,0.05652084,0.07581749,0.031714063,0.04122567,0.046662953,0.014216448,0.036334734,0.055265,0.051003054,0.036676764,0.06329027,0.051371932,0.035501577,0.039387975,0.0499107,0.032827698,0.01798426,0.0017579319,0.040291883,0.0335661,0.023913607,0.041723732,0.054995455,0.032387715,0.027043927,0.032372773,0.036131583,0.054598548,0.055719703,0.044435814,0.053255167,0.05922104,0.04002345,0.011040428,0.04935417
0.077653915,0.06973811,0.07407815,0.08481745,0.06479548,0.07021163,0.08093703,0.07332119,0.005059258,0.025451664,0.013877868,0.021209469,0.008284163,0.027827999,0.010734469,0.016878726,0.040324647,0.054506287,0.023468222,0.024208305,0.0414289,0.04814155,0.050757587,0.024847107,0.029560678,0.055287812,0.061738282,0.037867807,0.033286233,0.039293725,0.017278597,0.02735693,0.044015493,0.09046867,0.0850537,0.058917228,0.029555768,0.065328516,0.03996357,0.03454998,0.02669362,0.015048673,0.018275011,0.028317686,0.0058481838,0.019731402,0.017321687,0.025350595,0.011357414,0.014599691,0.015603548,0.013962878,0.030777823,0.030744594,0.03397583,0.05618738,0.057799853,0.04894059,0.057149325,0.05925471,0.050570767,0.044919092,0.06472038,0.06536594,0.074926026,0.060263213,0.016598353,0.051683333
0.053138696,0.09631642,0.08818184,0.08831835,0.08095099,0.07580663,0.085681766,0.08059288,0.027654046,0.017147949,0.01176423,0.024613794,0.019511107,0.020897431,0.020274185,0.017684352,0.036844525,0.05038203,0.034007475,0.05697112,0.015608941,0.06481682,0.07445933,0.034687363,0.034117654,0.045118034,0.028885279,0.0542813,0.023388803,0.053331953,0.02216313,0.05850499,0.039954286,0.06927109,0.07216653,0.035812456,0.0209458,0.032768928,0.039238796,0.025318041,0.023415783,0.026559576,0.021941995,0.05164009,0.03153602,0.022225974,0.022573095,0.04905615,0.048093107,0.04945298,0.034577087,0.04103214,0.04323812,0.04687606,0.05985768,0.060628727,0.042917807,0.026530668,0.060225967,0.044237994,0.04780333,0.06486934,0.04087781,0.06822784,0.058756627,0.053433027,0.02390534,0.051643543
0.069992006,0.07656463,0.06580406,0.08685884,0.07406087,0.07271622,0.07490741,0.077509835,0.035199046,0.027961893,0.020585459,0.034897305,0.043335054,0.020626917,0.015214226,0.015476206,0.027775142,0.052794985,0.019462287,0.028536549,0.032504898,0.045097347,0.0642453,0.016399035,0.03384363,0.04828797,0.040664285,0.05509029,0.033994347,0.03987269,0.014648134,0.029104566,0.041280326,0.07218046,0.08773074,0.06188383,0.038601503,0.053229645,0.04781213,0.0327837,0.035212435,0.020667316,0.029705724,0.029859079,0.0070693027,0.024794418,0.018011115,0.04727304,0.014862762,0.023197861,0.031028762,0.020627104,0.0033594,0.019779857,0.019001689,0.071688555,0.051161967,0.052073102,0.05852361,0.0489942,0.0539064,0.062177375,0.05226104,0.059969228,0.047135003,0.066479184,0.02255653,0.039729558
0.08066181,0.07741247,0.07293588,0.086815186,0.08310125,0.08499717,0.06793261,0.087225266,0.024919474,0.029677201,0.018002799,0.034187134,0.039929584,0.014223326,0.027817087,0.03095537,0.034970075,0.047531497,0.040269352,0.024190161,0.032316115,0.04526017,0.048913684,0.02260278,0.032057606,0.03960128,0.03876604,0.05245017,0.01971249,0.04418235,0.018682307,0.02936623,0.028363373,0.07708385,0.0620055,0.029028982,0.026951078,0.026607385,0.013016301,0.018988064,0.03141505,0.03407438,0.03014844,0.036077023,0.02767426,0.028518721,0.029996252,0.032103676,0.026626725,0.03871162,0.022099098,0.037589177,0.024385925,0.05764713,0.027336873,0.06676023,0.03408479,0.035749637,0.041632038,0.045448985,0.044464488,0.03851107,0.04745863,0.04319043,0.050341904,0.058564126,0.025831604,0.041340802
0.085318394,0.08643359,0.07870141,0.07414493,0.071113475,0.077195205,0.079301305,0.08591296,0.024278259,0.009277676,0.018277073,0.017339699,0.024208212,0.020244502,0.02211789,0.02469852,0.051537957,0.083073735,0.04549431,0.050330617,0.048880793,0.08035676,0.057708483,0.049898848,0.018385574,0.03520008,0.03887673,0.036399007,0.01989821,0.022127038,0.016168995,0.029566798,0.022334142,0.07210218,0.06689981,0.028210456,0.017491866,0.026321063,0.030221157,0.016489467,0.064752966,0.048552267,0.03203444,0.049989015,0.044614542,0.05122734,0.042444274,0.06036548,0.012141487,0.0356477,0.011828992,0.032150857,0.019874685,0.028848235,0.033248346,0.060888607,0.048906785,0.026870532,0.04800581,0.037931953,0.044147607,0.0663154,0.05635222,0.05370236,0.058440667,0.06320962,0.026408888,0.04415264
0.07293802,0.07256221,0.07312768,0.0752763,0.08979932,0.07573211,0.072972395,0.07712687,0.018521938,0.02742753,0.020130107,0.01925201,0.02288218,0.014059943,0.01927538,0.026143054,0.050186746,0.047476087,0.03382738,0.030106537,0.02393592,0.04861958,0.04190659,0.029134708,0.038653437,0.027463688,0.041780528,0.058016974,0.023180855,0.023096068,0.03025213,0.043689575,0.017245721,0.059820425,0.061109617,0.04224213,0.02920992,0.013609581,0.0098474,0.020463007,0.050757874,0.02736512,0.03940225,0.04715409,0.049442634,0.042910803,0.029888649,0.05177091,0.0070091556,0.014272641,0.01135629,0.030926181,0.032898124,0.024981221,0.03243399,0.044298865,0.067206725,0.0159445,0.056961518,0.036090553,0.044269994,0.06314741,0.03285076,0.037604894,0.07895529,0.067488715,0.03658373,0.05306424
0.08639363,0.085296646,0.07366123,0.07834966,0.06861261,0.07570065,0.07795319,0.07581147,0.03602589,0.025835808,0.017644802,0.020414092,0.022783427,0.020198107,0.019411614,0.014999388,0.023257984,0.07152158,0.022546394,0.025568863,0.026524678,0.06168493,0.06419397,0.021971984,0.031796027,0.04246718,0.058026735,0.042899024,0.03466897,0.038702574,0.033576448,0.027487596,0.038189474,0.0791658,0.08378848,0.04539352,0.03626428,0.05763881,0.04837931,0.044728324,0.028256318,0.014815234,0.01792925,0.028125925,0.029155422,0.02538078,0.027235562,0.028818114,0.025455963,0.016004404,0.0037896405,0.022936525,0.0020198608,0.020726036,0.014829194,0.06768675,0.072456054,0.050359186,0.048838172,0.059204444,0.06098423,0.05514712,0.066006586,0.05490323,0.04764215,0.047967587,0.014822939,0.039609
0.02105126,0.02486112,0.018207597,0.019616313,0.017624151,0.015802585,0.018368483,0.021263722,0.07065976,0.06409179,0.06657587,0.053953033,0.082691856,0.050925188,0.08609757,0.08223239,0.018930728,0.031005226,0.017043611,0.027976817,0.017745238,0.01732501,0.022898057,0.029326139,0.017286712,0.059218258,0.059213355,0.04619509,0.039856248,0.04200246,0.045834128,0.027858388,0.017974826,0.022936242,0.028342733,0.033199992,0.035521984,0.050226144,0.03248588,0.026125789,0.04430297,0.08183759,0.08194657,0.037845436,0.015808266,0.06297697,0.092385195,0.028511195,0.0343647,0.040757947,0.005511078,0.020528259,0.011771235,0.0085420115,0.027318751,0.01935779,0.041632194,0.053476036,0.052359432,0.064591244,0.033033337,0.080990955,0.059401568,0.04638197,0.01878878,0.016521035,0.025872704,0.05517361
0.012769029,0.008251615,0.013709511,0.013653756,0.016323047,0.015503362,0.0025398934,0.03935114,0.05858184,0.082226984,0.07905457,0.08144523,0.081310816,0.07465854,0.088506736,0.06560852,0.04404781,0.04805606,0.054393318,0.03812491,0.05019334,0.02956515,0.01260222,0.045561757,0.03447106,0.020891191,0.049460284,0.035500392,0.039586913,0.0531445,0.054136,0.0338341,0.051325448,0.011046873,0.015438619,0.03526991,0.05553544,0.035789587,0.03674257,0.052605238,0.015359591,0.010799481,0.006654161,0.019539144,0.009349021,0.03896029,0.0097928895,0.009165813,0.063270204,0.05715407,0.06662547,0.06863985,0.08123594,0.059672423,0.06835042,0.038791165,0.022306904,0.035397317,0.01838385,0.014782712,0.038211092,0.027128812,0.026541034,0.036808714,0.014097455,0.050112806,0.048675258,0.023617078
