,ROI0,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,ROI10,ROI11,ROI12,ROI13,ROI14,ROI15,ROI16,ROI17,ROI18,ROI19,ROI20,ROI21,ROI22,ROI23,ROI24,ROI25,ROI26,ROI27,ROI28,ROI29,ROI30,ROI31,ROI32,ROI33,ROI34,ROI35,ROI36,ROI37,ROI38,ROI39,ROI40,ROI41,ROI42,ROI43,ROI44,ROI45,ROI46,ROI47,ROI48,ROI49,ROI50,ROI51,ROI52,ROI53,ROI54,ROI55,ROI56,ROI57,ROI58,ROI59,ROI60,ROI61,ROI62,ROI63
ROI0,59.61468762368427,2.1751193137483043,2.203745542062816,2.4557087835506524,8.759262405176276,1.463267995929738,3.1261544759229376,2.2855115616144186,0.5384080918765499,1.558844483336125,0.27577829813105287,0.7141358101075742,1.471759369477461,1.7697724636132675,0.25140757866463387,1.0268408087510488,0.6874701376967314,0.6783502953870656,0.9297534661394132,0.730783806704321,1.0346177511464556,1.5645892686315728,0.46665852195691826,0.3267368118110025,0.5882337020868796,1.2144330309958051,0.848385695472198,0.5560497911032345,0.5085002646312015,0.2784488825541555,1.2457579972577424,0.14540301898549882,1.0868568370114493,0.28905932897298503,0.3665420142104528,0.4251264000960387,1.9826645154558342,0.36489411992687293,1.5061983296813761,0.7425149480509384,0.5964632160297063,1.6614415953298782,1.222365045623606,0.47626732606363753,0.7936010537113773,1.865961524586216,0.5433842954341146,0.3523109841739329,0.5817778946653509,0.5382676759434225,1.3846987841265086,1.1623978865350635,1.181224071813114,1.685076151147951,0.31399216999402835,1.5798874430733383,1.9182344802548466,1.2670207990237372,3.24465022000864,3.1718080752891544,0.9570749080772623,0.9287968222023881,1.7926122499164796,0.5867585304762254
ROI1,2.91240807599714,77.86136488108266,1.4728451016646462,25.673098388415816,2.8578777629680703,1.519819776925669,3.94571083826055,25.023346601391495,2.309214003002464,1.3241825567799637,0.14629155090953191,0.3235584643612499,1.617087267728304,0.9270925955755327,0.8351468818615576,0.49519934842729796,1.295939698235694,0.4656096523915378,0.2900096553965367,0.49031772083094094,0.3964712608699336,1.441640509843805,0.3662615755995278,2.505409511569491,0.3586651618011488,1.208200881112546,0.7467442138627107,1.1044174417629078,1.3256597919151525,0.5971862789649551,0.7176539737666415,2.3898897052200128,1.5572965552401548,3.6412906970669803,5.715589577845412,0.9668183459662152,0.8131529474737812,1.104072282982367,1.3093382776933802,0.6716987038509205,0.3665680488063169,0.8522890818537685,0.3594074679368369,0.1648681980984452,0.43507855049275923,1.8388552010137098,0.37402846856507044,1.0524524090780565,0.5144157597093143,1.006445191551367,1.2282574864661053,0.5065102895694829,0.5814039250037077,0.7584746006592133,0.6497356499540115,0.5112908172988101,0.5275676570690067,0.41342538388125183,0.6484794020067605,0.7045637586515088,0.32881599364272474,0.7233078947238951,0.4782024386961132,0.8104820577132568
ROI2,1.9424793401904692,2.67379985597276,57.80541534638371,1.1987197051556049,0.7490074157345376,1.535659141769107,2.3451517114984286,2.392684921332294,0.6975297932271987,0.7954406194291204,0.4721972774874823,0.3895232966516132,1.3557507612305917,1.0186468845671859,0.5245430487730658,0.639728542759742,0.4125807917123694,0.7587984824083827,1.6290124339350442,1.574090208668031,0.2926793810360464,0.40065864192693323,1.917740607964519,1.3071733020975302,0.7200720179075613,1.098534260957673,0.16729397098917528,1.3078030348338727,1.2497378546359634,0.8919574016268168,0.8605696504722975,0.5345207466223467,0.5320856940757829,0.49141468776746644,0.20620181609329002,0.3191661003979183,0.8030603848019882,1.0564137062155656,0.5091846531385343,0.42066970426249545,1.0769685976627292,0.5515371275474703,0.6093200922163061,0.3520742809061438,0.3930317586744525,0.3736623310113678,0.32758341674163527,1.2409912481102285,0.14992389181552812,0.35076187687341653,0.6395119295473406,0.7607231688980225,0.6134751753335561,1.0109227495881679,1.0549205976392158,1.8188950518116231,0.7351827580000252,0.12585844972227958,0.8023558237847502,0.9400217419473486,0.2847398169450487,0.766493061973339,1.1807906044089689,1.3200356664889714
ROI3,0.5983811691296825,1.0507235899283682,1.9193761339712085,17.4116629798939,1.1343332328113032,0.5488944274730732,0.3218070949197219,9.944987920768856,1.0543670712272422,0.7692755067363888,0.9252199738565359,0.2523778247545088,0.7506869299347831,0.8501610058089901,0.5452467910113457,0.4322113416703668,1.282674368586021,0.7268488832999442,1.0997969016557037,0.33074880114748445,1.2245322097177036,3.8600329633285333,0.4020736692359367,0.7168224361458458,0.6880720026586566,0.6523702731057743,0.8258089691306104,0.5732980434710868,1.3652937711450537,0.8808495573024099,1.9975896356833578,1.0102305207243447,1.9267660768779118,2.1857182722487094,0.2778667065359523,1.4796099572154526,0.8073886785095923,1.2738070620027724,1.8452192190705174,0.6159434960562679,1.1305002136389994,0.374797007560602,0.9340072220321188,0.37691430709598855,0.6170734195872509,0.26228459273377774,0.7603215036221984,1.6334816505018956,0.48165069138786915,1.048866461911061,1.0743952970791244,0.826619503721103,0.2816531069967526,0.9885287273276868,0.44835428000601935,0.2950541065813394,1.2502899315387104,0.4604719108998926,1.3096813841271515,0.5066749044049851,0.5890412134589504,1.0689875960806519,0.9188859641173421,0.43075504407832876
ROI4,0.13900729779929513,1.2158669990488602,1.9353930808841584,0.5940747272548853,61.63911832748407,0.6234183842120199,1.2513131021783779,0.3699449043531151,1.8693674212407447,0.637838030184887,0.11331190880688086,0.28325918410026213,0.6291984553586473,0.20015509796576578,0.6502489840491226,0.8399034977730002,0.8861875770986344,1.1936605769215283,0.31054943852175215,0.938102332903393,2.101639533266553,0.4704354196017807,1.8362829535818073,0.9155772486987171,0.3836566166237867,0.3929378201556766,1.1604546453633646,0.8451059358057397,1.0390032613515012,0.1603599563766621,0.2667169008513458,0.7798989584809013,1.172490476942896,1.6977870583361532,1.0037587204797216,0.6520784967620991,1.2487706097715279,1.7548675952025083,0.9655104798102796,1.5766575112133983,1.265810507696864,0.24450216319636445,2.28757486650358,0.6411430743060875,0.4001489210053733,1.0493085152101873,1.0407383833499524,1.2791520449770566,0.8785665520412109,0.4225426333602301,0.5780242582002435,0.6291600999783471,0.6268743831179334,1.079117632676663,0.22556695578226493,0.8708000998423666,0.1791309347731051,0.6718850421326003,1.2727222673190022,0.82258851411393,0.8898923515217212,1.1537188151067472,0.6279456616385153,0.4445084450667746
ROI5,0.44676578939925493,3.5711583797470388,2.2770082889415586,1.5604386816990339,5.9087463237047855,59.40591837251384,4.537934874253054,2.351017795068316,0.5753157414476682,1.3059140074368187,0.4312546820277291,1.4637090424966117,1.691249958670517,0.8398458489502458,0.7179401459877911,0.43999767414033275,1.0651879791697654,0.5303274395105928,0.8699841477597365,0.7405887381459815,0.7749874461466549,0.8097445922995589,0.7406030210695396,0.9013867258586732,0.804546114667531,0.5382472811670788,0.9663596191448742,1.0691557174401158,1.349044021060052,0.8169317854099046,0.35785882827642057,2.2751518556666332,0.33570340002507326,0.17248938906795333,3.229639798536117,0.4329377355831162,0.3868626255173794,0.4517112355573726,3.1048660290067156,0.8201946364432623,0.6976971577725019,1.3955053261255081,0.6240895461037399,0.160932172823241,0.6119344469241438,0.747433867901312,0.8878071851707827,0.4110659047159744,0.2695763787986995,0.7779291333409232,3.4199318727870303,0.683299512868426,0.4110948964763079,1.154574711187487,0.3258297106320594,0.5580925603887075,0.952248573464329,0.9050635933614981,0.605184866565918,0.23691284100545365,0.1261419596030668,1.8547603047705878,0.8517637446800866,1.1777922795921776
ROI6,5.568179047095185,2.5095541795960354,1.644970083646139,2.04994045882927,4.815124215790282,2.7947847336985983,65.47712715467281,3.185269143471464,1.1972667554181864,0.8751332195554113,0.35012549478995636,0.4726714798397934,0.8000823969961901,0.9498023835433619,1.2391739016538943,0.7058756747331713,0.8149376704992092,1.0299013906963728,1.182583515469799,1.5245370138491314,0.9605284450189825,1.352497246606118,0.8522038374044205,1.4297327999238274,1.021511339506467,0.2430628684622585,1.0668588695199355,0.3703664346692848,0.4155008948894361,0.6624658328950319,1.797124202987702,0.47309950731750905,0.5688474743188523,1.8047011916740667,0.8383014934187675,0.5937978384438329,0.6092212001716653,0.6828691788908873,1.126716729071023,1.4736742362880517,0.7118353192407535,0.6297083349014038,1.5935564941728149,0.56519103653996,0.5727058175603705,1.110588929141094,1.9343292314373182,0.8619638875914981,0.7833190497273987,0.5434959661619756,0.6854206133894171,0.5513746601174923,0.8012363842479069,1.4673543039223467,0.8357701690417692,0.25615288029227845,1.0898091557645775,0.8694834948738055,0.4043916177030997,0.6644103335734508,1.0702318875915358,0.3268059511505411,0.6755933923319721,0.8412029780262811
ROI7,1.9958700097721718,1.121736690561219,0.583089033479808,10.738192698746552,1.6187924106306668,1.4226517447087021,1.513010634393231,36.21618655544325,0.22698257060361832,0.7907699552673748,0.3761051125750995,1.5409277725955401,0.809208597811665,0.8448212331384869,1.231148740842522,1.7474158276162377,1.2196890244318532,0.526892920503692,0.7844431237521793,0.31859167937733757,1.7563571920892018,1.4306491913291293,0.5522868573837645,0.5399716643820816,0.3846000110985163,0.7636521443332589,0.6057672887064135,0.04201107461859218,0.7845138225412696,0.7924193082744488,0.8683034323382467,1.1257194853988688,0.4104923987485483,1.536506259303782,1.1263160920598685,0.8858373012709615,0.24214046413538548,0.595381566345865,0.554442391648808,0.19771703841065005,0.5068655245541914,1.0252767227830468,0.5000596445258035,1.0960862013521147,0.5301153985967391,0.38537994476974247,0.5303174665163997,0.9763248167364588,0.42740366597480817,0.40524827691705073,0.7861871444097118,0.4527124790349941,0.22291816102438014,0.42374172205506233,0.4605075828263876,0.294366136411205,1.5641254506754017,0.34420770052047095,2.0438635223011885,1.5600342590627059,2.0819769910369375,0.8746076054971657,0.9009614274496032,0.8500163268414374
ROI8,0.7708626984441346,0.798317056081987,0.7521554646353386,0.21008632084218615,0.5150736445918261,1.6273604097000953,0.6724993161453461,0.7314871844272418,62.376050787300265,0.7217086293841265,0.523417936880227,0.48028287305205924,0.6607254395646818,0.6450391457412221,4.388685049766419,18.390381289539253,1.2530040867041512,1.1773166261188648,1.281459071759119,0.7587617838043421,0.930189346921229,0.835038760996454,1.4858178674086797,1.1910337856858808,0.35361376879379447,0.5788862467157214,3.2112640598591597,1.1442445363152243,0.7074732903202388,0.5623632266426366,2.039713019349341,0.43733775611761166,0.9807762762426648,0.10258285341288294,0.9101892774403831,0.21247773440957107,0.775877169824711,0.6611943221969181,0.9046948043702191,1.1456534751511933,5.036717485125123,9.16506193621446,0.6432084806900566,0.34663584440449413,1.009713582488792,1.704169762766528,2.839830118541109,0.5002761177479744,0.5893521216316763,1.2437214048011767,1.6199683812609105,0.42118684299092646,1.1267281343682758,0.2828029926549783,2.6888384901261926,1.4653320659861129,0.2197302604903884,0.6067705141431614,0.8845762377564446,2.0448102618421964,1.312819607318808,0.41488790672237497,2.415756003916312,0.4971414907270315
ROI9,0.7478702456940022,0.39974443467855575,0.5983574838805459,0.2843761340553316,0.4335142920501379,1.0490148684101475,0.7765693727628658,0.13106141248670142,1.2704822252669794,56.77947182541545,2.4515061787401455,1.5096784928057831,1.2477730760960837,2.2742487706952477,1.9561747391336297,3.400393382723944,0.31084857674653354,0.2959810971825983,0.9424749005287192,0.6045578728438383,0.288161711684429,0.2303280825385407,2.0374722192584103,1.3900637101130742,0.49264655848915645,0.6238419104182694,1.8158056612517588,1.295074182790233,1.2150945723323034,1.952743765728846,1.909672128699008,2.7451876192876106,0.8283203172923111,0.40198984080890565,1.5464878844936178,1.097198190893751,0.9051271684742986,0.9313650258562556,0.5968072827800274,0.6059844214471017,0.8626736007470921,0.5346999138716875,0.42471598892779355,0.5532280993571044,1.5158735804837766,1.0532228848925413,2.5408898895772776,0.22668959704376546,0.9923844189126503,0.16879421103690917,0.5391980538243355,0.3909049182844835,0.6048888648983298,0.4953572152983242,0.6436998915694992,1.2089521875704268,0.6185266688714188,1.1084449051475702,0.7688375802447186,1.17654937649878,0.669434098967149,0.3993495584735737,1.550267534536229,1.0087635150814023
