,y,z,w,o,b,c
y,223.175787519515,65.99300967106632,65.99300967106632,140.2172090732924,2.401321887190762,1.8142483378449086
z,6.993087291613458,300.0,300.0,7.891292478554269,25.500238396447212,1.3124603682418252
w,6.993087291613458,300.0,300.0,7.891292478554269,25.500238396447212,1.3124603682418252
o,2.3349029866637117,11.52129408552123,11.52129408552123,91.7198300694114,205.8879966703033,8.928496580862499
b,9.339513992034457,8.022288703332054,8.022288703332054,9.79550271587941,138.0519458489761,4.004400270022385
c,1.0712669372980752,1.8498212630357702,1.8498212630357702,1.78959320161315,3.9140326275244393,184.18136371770856
