0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
-0.06733879,-0.0023769871,-0.074937545,0.01621932,0.019933479,-0.041387964,-0.07071962,-0.010026079,0.020498352,0.11510451,-0.053145126,0.04546234,0.035864916,0.05727416,0.08243891,0.018476205,0.02031386,0.016829021,0.002028164,-0.03245641,0.00065858103,0.024174875,-0.008684639,-0.02838285,-0.049805954,0.07233432,0.030669386,-0.07204386,0.019387208,-0.12770298,-0.06889672,0.05313708,0.009531749,0.014071581,0.018096067,0.039965387,0.029461373,0.032763854,0.052012406,-0.009567786,-0.026749564,-0.014200133,-0.010248625,0.05220803,-0.06709825,-0.019288316,-0.018278828,-0.0034431755,-0.022033919,0.05026743,0.044163153,0.028460402,0.12608345,0.07175102,0.054870058,0.0557846,-0.045856994,0.07152078,0.065441124,0.038862046,-0.007226428,0.0023944287,0.06488308,-0.06602828,-1.1006655,0.42264766,-0.9396485,-0.25071543
-0.08416066,-0.49176356,-0.15285882,-0.15395764,-0.022975832,-0.17150602,-0.4181267,-0.15529321,-0.07573229,0.035291586,-0.29020095,-0.035212103,0.048609752,0.19178598,-0.13584499,-0.025447741,-0.057832226,0.12789272,-0.06599174,0.023818783,0.05076838,0.16387129,0.010754919,-0.020867812,-0.0848223,-0.16827594,-0.16383173,-0.5400643,0.010825774,-0.08740689,-0.08822322,-0.31736785,0.050083563,-0.10917682,-0.29206628,0.102251545,-0.05317189,-0.014398502,0.09786775,0.020003572,-0.23984441,-0.15686539,-0.07170642,0.024904989,-0.19770218,-0.3983015,-0.02685612,-0.12907262,0.0587886,0.24893235,0.70909095,0.07144559,0.11969838,0.47120106,0.15199248,0.3535953,-0.007004036,0.052712165,0.011082107,-0.048812203,-0.050821494,-0.14988108,-0.016751092,-0.008083488,-0.9975456,0.5210552,-1.2452179,-1.0096148
-0.41434613,-1.1645486,-0.4160125,-0.58691573,-0.18534288,-0.4785604,-0.65925604,-0.4992024,-0.44244516,0.06258292,-0.81334263,-0.31647277,0.058024082,0.37914014,-0.5296888,-0.20288694,0.18150446,0.22614545,-0.028436527,0.2164609,0.3089888,0.40261486,0.13095286,0.032447115,-0.44948402,-0.7684695,-0.48665628,-1.1202497,-0.15444835,-0.26001757,-0.5627814,-1.1831105,0.2110151,-0.32187384,-0.613403,0.19274239,0.11239052,-0.04925566,0.048441086,0.1472524,-0.8556763,-0.600469,-0.29935178,-0.17593518,-0.48795128,-0.91935426,-0.25459406,-0.44459143,0.280101,0.8402511,1.5147454,0.38286486,0.28968382,1.1677862,0.5147452,0.76550794,-0.18900542,-0.035638623,-0.12522069,-0.2007893,-0.074749745,-0.3831117,-0.24118192,-0.07435447,-1.3149202,-0.07934229,-1.200032,-0.6504157
-0.8005346,-1.3808358,-0.42600897,-1.0183777,-0.49758112,-0.57524246,-0.76080424,-0.85345244,-0.8248322,0.09982393,-0.63348246,-0.65608644,-0.04422408,0.3993239,-0.7810938,-0.5755473,0.4748756,0.35274598,-0.0067086383,0.5291264,0.5411502,0.44711557,0.2813791,0.17047834,-0.98499036,-1.2957298,-1.0256082,-1.5223379,-0.5587161,-0.6570633,-1.2311915,-1.6837876,0.42599347,-0.4602862,-0.85070115,0.34460574,0.08111609,-0.29122517,-0.15238757,0.21208279,-1.283609,-1.0828317,-0.7245469,-0.74096864,-0.47610214,-1.2486792,-0.68610656,-0.8680396,0.4195758,1.3118774,1.0470319,0.83887124,0.67131054,1.3456814,0.4620067,0.75442904,-0.048207205,-0.22930668,-0.33972654,-0.51983863,0.30735,-0.6280934,-0.5914564,0.009201934,-1.2668065,-0.4817781,-1.5235995,0.14099911
-0.7788956,-1.1172262,-0.4039487,-1.37569,-0.72063565,-0.5186358,-0.410567,-1.0352141,-1.0508702,0.3537245,-0.02945944,-0.6034157,-0.049388524,0.23121783,-0.8429076,-0.93867236,0.53743535,0.20557405,-0.2385031,0.5880552,0.5098768,0.12957133,0.33238453,-0.026988495,-1.4161431,-1.3381246,-1.2183754,-1.8210515,-1.0494227,-1.1459429,-1.4478948,-2.1303406,0.5560402,-0.7690741,-1.1324549,0.239471,-0.20892212,-0.28064564,-0.5967248,-0.117062435,-1.0766623,-1.3401442,-1.0451283,-1.1876143,-0.53276294,-1.2822207,-1.1279563,-1.0306244,0.31952557,1.1931211,0.11259434,1.0084593,0.7089403,0.95892394,0.082042865,0.29249004,0.13661149,-0.41518822,-0.15984622,-0.37323907,0.62307936,-0.6957642,-0.5952187,0.3890531,-0.86333853,-1.0940222,-1.1737576,0.29791853
-0.57478446,-0.70172083,-0.6054136,-1.4867154,-0.66049474,-0.5632063,-0.06990314,-1.0876044,-1.128599,0.6361675,0.7015237,-0.15008704,0.047751535,-0.32753855,-0.62213236,-1.1728723,0.3454182,-0.16375135,-0.616424,0.33784094,0.27862382,-0.27447727,0.17965801,-0.20470479,-1.4272747,-0.9928838,-0.7952612,-1.7630789,-1.5540951,-1.48979,-1.3680423,-1.8408893,0.2694635,-1.0910974,-1.3614591,-0.26575816,-0.84041727,-0.3689912,-1.153769,-0.62879544,-0.8409126,-1.347165,-1.2149882,-1.4083452,-0.31512475,-1.1556945,-1.3478601,-0.8399272,0.22700247,0.40006334,-0.2379936,0.79119706,0.28087568,-0.02227356,-0.43297806,-0.41397223,0.61663884,-0.37413278,0.23515223,0.036649942,0.91005707,-0.34174562,-0.16631775,0.83133155,-0.70191944,-1.5383012,-0.93020004,0.6127558
-0.41221127,-0.44870016,-0.61249113,-1.2399331,-0.3797507,-0.8113735,0.56626564,-0.9618399,-1.0837463,0.86002946,1.1789123,0.36097136,0.012396615,-0.60548997,-0.2226028,-1.1814001,0.12536423,-0.7284394,-0.8614788,-0.10215163,-0.045774262,-0.7587797,-0.16610283,-0.2324124,-0.8958703,-0.3612201,-0.24161956,-0.92790794,-1.5940535,-1.4623823,-1.1766893,-1.1439773,-0.35341623,-1.2026775,-1.4339638,-1.088826,-1.2774576,-0.7812783,-1.7270032,-1.0048679,-0.5214354,-1.2017572,-1.2430048,-1.0210901,-0.011445838,-0.9715931,-1.2860432,-0.15696004,-0.427967,-0.5874056,-0.6472651,0.0935802,-0.4021956,-1.116067,-1.108859,-1.2099371,0.9017329,-0.029990118,0.5578431,0.3767131,0.9261498,0.06307303,0.37406582,1.0713745,-1.0235698,-1.9896067,-0.21410407,0.8697196
-0.121029,-0.17238061,-0.106192335,-0.81473345,-0.098737806,-0.7081815,0.7314973,-0.7081835,-0.9509441,0.80279875,1.1748406,0.6936555,0.18670735,-0.24464555,0.009520233,-1.0356604,-0.014264082,-1.3435023,-0.8392209,-0.4302234,-0.6660802,-1.3681362,-0.65197533,-0.419788,-0.3908834,0.24834532,0.19407271,-0.19605674,-1.222684,-1.121101,-0.856073,-0.5495346,-0.96534306,-1.2536933,-1.4359176,-1.3003157,-1.5269234,-1.146068,-2.1366434,-1.2187433,0.09833692,-0.89047176,-1.0949812,-0.25792167,0.32216185,-0.55888766,-1.0146817,0.551998,-1.4815573,-1.4380974,-1.3040162,-0.79056823,-1.0136453,-1.6789535,-1.905579,-1.8797208,1.169819,0.3956458,0.8027543,0.7969634,0.80541414,0.04558391,0.71484417,1.2010536,-1.3014665,-2.3814766,0.5257207,0.08701582
0.35112518,-0.31706753,0.3722898,-0.61947113,0.058284067,-0.15367141,0.68716556,-0.5833115,-0.6311793,0.4374924,0.7448344,0.6266049,0.5331207,0.107104436,0.19620961,-0.8437476,-0.10957261,-1.6685568,-0.70170504,-0.53652984,-0.9962621,-1.8851001,-1.215083,-0.75673294,-0.24001268,0.5791749,0.6316754,0.08886819,-0.97633475,-0.63358086,-0.46961766,-0.12940797,-1.5511079,-1.3945714,-1.4668068,-1.5068091,-1.7066973,-1.3630255,-2.3914745,-1.462158,1.0989134,-0.41926032,-0.84897006,0.53486884,0.6003146,0.06979044,-0.5201892,1.1212672,-2.1186519,-2.0618443,-1.7390152,-1.4932276,-1.8064378,-2.2117195,-2.5287976,-2.437573,1.3380995,0.75417525,0.8364894,1.03063,0.8595463,0.24533702,0.816401,1.1517601,-0.8640622,-2.7731557,0.8702103,-0.24727093
0.5693288,-0.38734144,0.41441953,-0.6274982,0.2684662,0.043403774,0.7389397,-0.6012942,-0.13696302,0.041912112,-0.0104470765,0.26154044,0.87784123,0.46585974,0.368045,-0.5323158,-0.41931662,-1.7649827,-0.51467216,-0.67066956,-1.0207188,-2.1771417,-1.6850632,-0.75257325,-0.3035356,0.46028256,0.56268364,0.10036033,-0.5987691,-0.61837727,-0.072524175,0.21877226,-1.7617154,-1.5751867,-1.4563117,-1.6149532,-1.7278488,-1.4410974,-2.2097087,-1.7557995,1.4262317,0.19039609,-0.38441566,1.2627311,1.0341228,0.7804812,0.043791115,1.6968807,-2.344868,-2.4841416,-1.5422738,-1.7722092,-2.380394,-2.534144,-2.8266108,-2.948066,1.3015296,0.8325639,0.35639873,0.624494,0.83853686,0.49603435,0.55261016,0.7889119,-0.6403665,-2.720607,0.644951,-0.49408427
