0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0.031234505,-0.073290735,-0.01875974,-0.013836611,-0.06696664,-0.007170172,-0.0058636284,-0.049614638,-0.01901881,0.03442015,-0.020160338,-0.017925743,0.021072978,-0.03779122,0.026561176,-0.008635368,0.06402815,-0.008393048,0.036415987,0.077363186,-0.03832856,-0.014906068,-0.028851071,0.032558557,-0.020822829,0.028413828,-0.017101461,-0.068711676,0.06693001,-0.02247047,-0.002113375,0.0136849275,0.030081851,-0.059879847,-0.051049367,0.060499404,-0.022206336,0.028290324,-0.0761783,0.042586062,-0.040684875,-0.008606587,0.008720043,0.044208452,-0.04125823,0.02501339,-0.0077615683,0.012036482,-0.007867892,-0.039014425,-0.018214809,-0.006059287,0.12849596,0.024726432,0.055931594,-0.020114899,0.07022791,0.020981582,0.033412173,0.016134515,0.017546501,0.018169293,-0.0017950783,0.097767405,-2.479082,0.6348973,1.3506806,0.30425373
-0.1274193,-0.6716505,-0.25673732,-0.31740564,-0.1458802,-0.15763874,-0.44425607,-0.32945535,0.08681791,0.09684363,0.045199774,-0.0715066,-0.048595577,-0.019278295,0.064589456,0.016680498,0.15281415,0.16139363,0.09768387,0.16579103,-0.0062078573,0.13621838,-0.007552508,0.092591345,-0.11219767,0.07952574,0.03812387,-0.18234771,0.028349193,-0.02904249,-0.030662337,-0.061174855,-0.014942654,-0.3151574,-0.64592826,-0.07070969,-0.16589652,-0.045041636,-0.27534035,-0.34360674,0.12694007,0.13035674,0.060201596,0.08185012,0.16349201,0.33561954,0.05064993,0.15623447,0.15293585,0.0874944,0.12867132,0.04956294,-0.04894256,-0.054218844,0.35534397,0.2705209,0.06396519,0.032968,0.14672685,0.17911549,0.08720991,-0.058636196,0.05527764,0.044498365,-1.7502471,0.67586005,1.8096188,-0.107836634
-0.21941832,-1.578043,-0.9200431,-1.1088444,-0.3795341,-0.71016884,-1.1759837,-1.1999573,0.5720067,0.21488553,0.073177025,-0.0052830763,0.15440202,-0.057886552,0.21189168,0.25616717,0.08778787,0.38182682,0.16198386,0.69480485,-0.059156097,0.28279617,0.12712009,0.089634374,-0.5166664,-0.007949122,0.00070444087,-0.66709554,-0.019562067,-0.2464907,-0.5040669,-0.46621335,-0.057810556,-1.047738,-1.603339,-0.15944943,-0.2085509,-0.27444863,-0.62098753,-0.5287051,0.79031235,0.6563742,0.29883376,0.35879228,0.6923777,0.99003464,0.37815148,0.51445836,0.6825625,0.51102227,0.60821235,0.2894903,0.10344704,0.25592035,1.1879091,0.76632226,-0.0044192728,0.043679178,0.23980682,0.12578116,0.21838911,-0.020661213,0.13472275,-0.282335,-1.6131395,0.80346155,2.428513,-0.17907406
-0.47746086,-1.7676909,-1.3909177,-1.6739566,-0.98390573,-1.1400805,-1.0898024,-1.9060171,1.2025286,-0.017332958,-0.21735744,0.06080872,0.38463947,0.1627543,0.5052569,0.7142178,0.05011522,0.6125978,-0.06212495,0.7799278,-0.24047278,0.38983843,0.3366238,-0.1342151,-1.118191,-0.23738842,-0.35721928,-1.3773997,-0.20988725,-0.74207574,-1.1426028,-1.1609327,0.1415217,-1.509059,-1.7798259,-0.18789913,-0.18026735,-0.53451824,-0.3283305,-0.26857355,1.6956688,1.3351889,0.7914037,0.7315263,1.1841241,1.7406527,1.0022488,0.9029089,1.1603898,1.0048085,1.1270628,0.7963825,0.46151075,0.6382645,1.7936461,1.0158293,0.011063494,-0.0034815832,0.031235225,-0.17738606,0.15613618,-0.24356294,0.059352193,-0.6442378,-0.8140301,0.5325718,1.7352598,-0.47768334
-0.75073504,-1.336332,-1.4888333,-1.7686355,-1.3941603,-1.1648817,-0.60367244,-1.9889791,1.727596,-0.2688973,-0.4788719,0.16817115,0.47207588,0.17974673,0.65530336,1.2449043,-0.118855424,0.53620917,-0.013808929,0.15453245,-0.62838864,0.45030183,0.46918893,-0.29366085,-1.6927973,-0.53778905,-0.77349174,-1.7596815,-0.8299491,-1.3777103,-1.6587062,-1.6612285,0.580075,-1.4344214,-1.4595213,0.23126906,0.00048499636,-0.57948154,0.38049802,0.25584868,2.4424045,1.9669137,1.3735652,1.1449642,1.4652131,2.130446,1.6451473,1.2871149,1.225582,1.1378452,1.4048207,1.2745644,0.9163056,0.77655077,2.377957,1.0955987,-0.16399391,-0.18885973,-0.19667526,-0.37893447,-0.53980774,-0.16958557,-0.028608145,-0.8160475,-0.6076846,0.11511684,1.5119041,-0.95048106
-0.43232858,-0.68050367,-1.1706382,-1.4297016,-1.2865434,-0.7922928,-0.15766414,-1.4863548,1.8929892,-0.5221885,-0.20174156,0.2674934,0.46487117,0.15530312,0.76666987,1.74564,-0.49691573,0.40261626,-0.25969183,-0.4689247,-0.92195696,0.36939964,0.5023758,-0.46012327,-2.0482256,-0.87986624,-0.93943864,-1.7515584,-1.5531322,-1.8949643,-1.8128624,-2.0024765,1.0907263,-0.83508915,-0.8509588,0.699809,0.544562,-0.18487322,1.064253,0.8259787,2.6089544,2.2558053,1.8935254,1.6245928,1.5958028,2.0398571,2.0728998,1.6304929,0.9624997,1.1676174,1.2457807,1.463957,1.2066377,0.8300343,2.4621336,0.994019,-0.57169497,-0.43672034,-0.47625443,-0.5797797,-0.92548186,0.2244133,-0.2129731,-0.65971524,-0.42831877,-0.037575454,1.5698037,-0.34991822
0.119517595,-0.15198582,-0.6941625,-0.877795,-0.5557424,-0.06835506,0.345379,-0.73583686,1.7218734,-0.32597324,0.25195703,0.3643239,0.46364272,0.30826685,0.9473783,2.0243332,-0.91321003,0.22970717,-0.55925316,-0.5851517,-0.51518697,0.11515934,0.41184425,-0.3688556,-2.0719094,-1.0477581,-1.0176055,-1.489792,-1.8890022,-2.0168202,-1.790182,-2.0919385,1.6179909,-0.13900599,-0.3194524,1.1187383,1.3742764,0.340804,1.2121023,1.4389529,2.0317798,2.1276643,2.0165727,1.8870076,1.6700159,1.8212079,2.1101782,1.6828971,0.6066484,1.2082664,0.8497715,1.3377404,1.1652399,0.5389017,2.0412374,0.5704168,-0.9875045,-0.6100907,-0.71977067,-0.902399,-1.1754787,0.2952238,-0.5140382,-0.7965254,0.7900312,-0.19396244,1.7751502,-0.15071484
0.74814945,0.38860896,0.074322306,-0.33865044,0.3455737,0.5766804,0.8791119,-0.10353493,1.5878543,0.10599222,0.4562334,0.66814625,0.6353421,0.48873258,1.0679348,1.9608239,-1.2559611,0.15630423,-0.5868141,-0.48882192,-0.07890701,-0.07544856,0.19716913,-0.16224036,-1.6043818,-0.7741531,-0.8109244,-1.1782658,-1.6188142,-1.8069226,-1.4269756,-1.6238892,1.8123833,0.4738878,0.052072976,1.447066,1.690497,0.8580895,1.1579397,1.8239824,1.2004789,1.8427322,1.8834877,1.7013059,1.5925502,1.6566045,1.9565941,1.2583948,0.33912185,0.97824186,0.5284497,0.93081915,0.7633627,0.35680634,1.3904985,0.069059014,-1.0983113,-0.7176763,-0.59736186,-0.70388037,-1.0557445,0.14339373,-0.62261003,-0.9356945,0.4080188,-0.08960026,1.200151,-0.047298387
1.2404814,0.8692501,0.8903789,0.4210215,1.1908516,1.3015949,1.330702,0.52861327,1.6107546,0.4092029,0.52327365,0.97282815,0.8088333,0.28601423,1.0180265,1.7792888,-0.74740314,-0.06295483,-0.6832352,-0.20541924,0.07443233,-0.13177815,-0.025484849,-0.08873545,-0.70071197,-0.35767654,-0.5189428,-0.82293993,-0.9975643,-1.5104946,-1.093504,-0.67370826,1.9496566,0.9653824,0.44187835,1.5163858,1.407617,1.3000807,0.99126446,1.5923961,0.7176453,1.5945789,1.7648845,1.2643121,0.915786,1.5049783,1.7987232,0.629506,0.2935225,0.4645563,0.11374026,0.5046163,0.21087031,0.08225191,0.980459,-0.39115146,-1.1213077,-0.6223997,-0.40189892,-0.3882957,-0.5604941,0.14794418,-0.44660246,-0.7066052,0.5862104,0.22428505,0.5889866,0.23228659
1.378229,0.81738716,1.0899574,0.9304286,1.3734471,1.6577628,1.558267,0.89419043,1.596747,0.68871915,0.75354546,1.1609582,0.9175208,-0.10090945,0.9100719,1.6394801,0.110594496,-0.04953005,-0.38765424,0.0644378,0.21071759,-0.023863552,-0.13408548,0.06356075,0.020657193,-0.08284616,-0.12231009,-0.26659817,-0.68145406,-1.0632664,-0.97318745,-0.115324795,1.9222119,1.0817928,0.47260737,0.9741329,0.8618397,1.5252372,1.0517647,0.99760944,0.7872331,1.391891,1.7208409,0.9491945,0.3716174,1.1062459,1.622571,0.09601347,0.012563659,-0.12500533,-0.55334836,0.056166515,-0.41743946,-0.34762463,0.67750007,-0.48719263,-0.9470405,-0.4683131,-0.2433041,-0.2475891,-0.75981563,0.43904158,-0.17024608,-0.84264386,0.15191711,0.21609405,0.19590965,-0.058184482
