,X0,X1,X2,X3,X5,X6,X7,X8,X9,X10,X11,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X43,X44,X45,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67
X0,217.88821123744725,1.7058742149801736,0.2986173403803453,0.8591809214561668,0.6715815584428477,2.178739959941336,0.6089437181532124,1.2757108475887564,0.7427951988982213,0.6668365190645595,0.8081963653783144,0.9661233650612452,1.0551104047577038,1.2744999945162956,0.8237344116072628,0.28278888808330677,1.910004498893311,0.7555812320884947,0.36352054982448867,0.7841249892927027,0.6992358476033526,0.4003186670892309,0.8018859495010463,0.8911006126525425,0.10596609371751232,1.177165497922632,0.2941783608204789,0.993609164101423,0.9837444255298682,0.7462986632284485,0.3084266705621475,0.6396345889676958,0.4040063724727755,1.4490954838840902,0.6091682412507746,0.9454313768412629,0.7677862641380014,0.6581411906048011,0.6293907156151196,2.835180439527557,0.42246830066359853,0.26367323437364715,0.2975179488912306,0.5678375783501692,0.5240848627372837,0.6638941030108826,0.7181154273002265,1.243080718039038,0.9573930328028972,0.7306129035359059,0.6130786463920019,0.5254820025412094,0.9569041397893221,0.8166828663907257,1.91137801003644,0.8599150477111179,0.79133874029501,0.1939501390760753,1.3232915243992123,1.252887191651015,1.459539533842978,0.4682780684677681,0.4554224304264106,1.0618450857780706
X1,1.7642077237927096,221.42986935317566,0.6180920007301628,0.29818061661540607,0.6931399662321047,0.29446971127442295,3.235090521584471,1.5385135598295543,0.5202540561128914,0.5064373349713038,0.41484707456628617,1.8160995714960468,0.770699765219614,0.5310036888448816,0.5985845666709682,1.0410669317720065,1.2374527341264496,0.42633277260941693,0.11822708311464132,0.4474847778921196,0.7109973877882316,1.0954083965325756,0.835625067640889,0.904657363876558,0.3577771394435159,0.6060425990197634,0.4979109626719337,0.8535222219204,1.6649711051958047,0.5670496518439267,0.8644986194367889,0.38295127357862785,0.7036931587821581,0.9135096884119436,0.18134761686253775,1.324325019586249,0.46414905464061645,0.13340129254192465,0.7992829770147343,1.8934609749191391,0.8128863891635202,1.082816662003159,0.39129672584936687,1.1886043470250833,0.3169139076810535,1.261122184712967,0.5393785786090446,0.4054445673778938,0.39843869566960094,0.6242207736176923,0.7971864796291523,2.7974352671904708,0.3809947283168914,2.776035723342188,0.7888220484293389,0.3917352218341013,0.3397131630368707,0.7803480852666085,0.47719127240102555,0.8221991950902426,0.5409244937189239,0.9287852457239536,1.1274308688363883,0.7825528355611902
X2,0.8800509545610348,0.9619561620907389,215.1650442038487,0.7024664785963789,0.43001179972501147,0.6411938500546289,0.6267077752696446,0.81061273791582,2.4624939574689018,1.1139170575468391,1.813920824752223,0.34119323423849207,0.6014943601261362,1.0621175013183377,0.8131825415117324,0.8823354825524022,0.7638676288056501,0.3395241085480202,0.40558919668987414,0.8888828389471228,0.929238498118032,1.6589187770105638,0.26862696765692373,0.43341788894218514,0.914687862209587,0.498331871743863,0.47497689036119295,1.4382443305680794,2.172689184824252,0.6482224140246767,0.22127979891616414,1.0877098284287698,0.8334972962821343,0.9473201582265351,1.6340381656584164,0.6274017551913241,1.1064669761514119,0.75200954364227,0.3971959479383657,1.2919504569257003,0.2939718314609745,1.5392371840028367,0.7219292463180158,1.56779529758821,1.0998036425847235,0.3623346994557619,0.4232595165089793,1.4111765813795494,0.9220653075258919,1.73054536138992,0.5050435734244596,1.0320478836152855,1.609356424532437,0.6212376116165523,0.4460347397717549,1.4951144067311972,0.5214044882942284,2.0745808814436533,0.7781803568722431,0.5761078695484604,0.7456467333521517,0.5824539691597064,0.6232659299745789,1.1160759526864055
X3,1.511813002057749,0.5176339422872707,0.7865156773475708,211.6999044003843,0.44640309988633475,0.813894582244433,1.5815616725284236,0.06552002135137287,2.0643425952947307,0.6148797064219957,1.290057333101394,0.3662612394143594,0.569597054571736,0.9212171437672877,0.22104879813286574,0.4525501530299928,0.26336415620531456,0.6370332057269374,0.32538338889834023,0.9909619474405974,0.48311768196653915,0.2122067923817707,0.6810122756639062,0.496310617386567,0.6656231851446901,0.5064797760122199,1.0534348973280783,0.2748304727766733,0.41367269317747785,1.51866453167845,1.978911934243532,1.3390948974322678,2.6045584154962373,2.246087677614888,0.9197237889431698,1.0235188936359008,0.9904578640552093,0.8696036196284433,0.4730112173134229,0.7901325547982252,0.5827270534217569,0.17979617827907646,1.5685445214909937,0.1815969621275033,0.6358584578663209,1.6565105357420604,0.46708427640835015,0.2049576358658235,0.16218099134432076,0.20129147159691496,2.572239185158035,0.6315197207039347,0.31679640177742224,0.8636186637751108,0.5066102472511604,0.7831292407342872,0.6741225676721552,0.23881090215590056,0.871562018567629,0.6628790430494962,0.3115529937207724,0.4737686061823695,2.0793426144363245,0.39247529216195876
X5,1.4249341723242284,1.0789162269286967,1.0852618509494314,0.816537340495736,226.1207338306285,0.6830985101977244,1.2322045237707226,1.2251907849867492,0.2556078226568883,0.8933084262666626,0.32456714826043354,0.5619228692161855,1.177193166296016,1.3419517382120336,0.14521931479327913,1.1922323910710113,1.8511315071346308,2.0947775965522175,0.5897411144215925,0.7511351798888528,0.682558041406315,0.4289651509024027,1.053257824018099,0.7734877439702911,0.579971456960189,0.29317771726356245,1.0529158105023357,1.097973651033983,0.8456891434004141,1.110222542150829,0.8180785036976821,1.1949769709937834,0.2400973392466069,1.0041133736729957,1.2817984063056085,0.1456227807457072,0.9236793956594632,0.24366852896347105,1.1748844359000818,1.542540860153593,0.692095664180307,0.7382187577712009,0.6962035282962288,0.2118590739067597,0.5787934878499765,0.6733099987753809,0.15396973141265285,0.4253111470061175,0.5034200238985658,0.6480131591120675,0.8001840490772001,0.5993349962563578,0.8161562465948508,0.6700187469176137,0.8821399859049492,1.3144430433510923,0.9046231030463806,0.9645223715414367,0.3316633215465298,0.2688602874167078,0.695706313893776,0.19359755744352375,0.20704119835595625,0.9702968061216412
X6,1.0490679143556834,1.3819457583606904,1.7596397627562395,0.6487920491582602,0.23859549159622118,207.13055075547936,0.19240859130477214,0.33030588186164167,2.873250984277181,0.6801695706577188,0.3168409413839992,0.5655738895706122,2.332301980915721,1.2023990946155172,1.2612929600378215,1.331266871955158,1.1937648171995854,0.5188662233101277,1.0364587853463683,0.8833692270322095,0.6311071247372755,0.5731982733790302,1.1781841609546275,0.6502438008160706,0.350776167090554,0.43334119066764565,0.32557831967786866,0.635656785288199,0.5565571625065947,0.5612344656033814,0.4459981237125453,0.3182562887875935,1.2811249756449707,1.231655991027795,1.2550276488025938,0.40438249346284605,0.8065522813799948,0.6935852757193607,0.8560237823115451,0.3443756075180123,0.41503413279916374,0.8853175473708934,1.1779734785676736,2.497864323916322,0.4848169045479547,0.7087253868943779,1.2763743793105498,0.9462625379523772,0.6545549987853149,1.22571962870765,1.00493573424687,0.582506362118576,1.5440775545065406,0.9715069381730799,0.6716519282256573,0.5408085484612156,0.9579066339568085,1.5940312584917158,1.050964666505486,4.001845035933033,0.7515116049204076,0.6352060820444295,0.3538787390980495,0.7904775134449619
X7,1.1309900438972638,0.8713345394551535,1.3202139055133375,1.2050504226447185,0.7300525792703499,1.033674974797152,226.871429234455,0.6750328854605373,0.9230554002559874,2.0038299591906936,1.799160393099727,0.6486609324433844,0.3882470382153831,0.8165632112212996,0.8515733168055954,0.6894957301251657,0.6232657015190338,1.145990339418356,1.4795383830304574,0.23110541458035513,0.9712358052936461,0.6410121288774911,0.3879582716318009,0.14545703579326996,0.41995268688456255,0.30953303149880085,1.021970868942253,0.8710390025651245,0.8189607303227775,1.0191695911355727,1.122066818443726,0.6354850047917425,0.7764595246099388,1.1397632067939938,0.47900351394492036,0.24176403717373,1.2396093801624022,0.22942798040634407,1.204638481119683,0.8308979837970729,0.34184108146111936,2.4082426664867875,1.431984872029922,0.5198785767417875,0.8703009712254112,2.4911273200753357,1.0228515729589458,0.7782208492899712,0.61773270318962,0.7444279606892059,0.38214263931113407,2.2672980224767563,1.2518632824696239,0.9093052822258635,1.3023566983285635,0.5612086920799345,0.26181446620173976,0.4031799611859566,0.9010001948725725,0.41760015169604203,0.7446269465764733,1.057915789656756,0.6731608888457571,2.1377270296851667
X8,2.6257381967363758,2.3490532910470447,1.9082467221264876,0.6925458211640116,1.127690213273335,0.8815678262685052,0.9137344880609014,217.03647298338834,1.263613544275064,2.4089046664248936,1.119334897320714,0.6613125272484137,0.18507859869158624,1.2038430490246592,0.3487903289110398,0.154528961374503,0.751462987115181,0.7024826371117868,0.32381785619491155,0.989797543560705,0.6493778461589306,0.28329614528977926,1.4519454987786713,0.24008714667525538,1.365761111631037,0.7647823957656337,0.5391992062030414,0.33276282080757125,1.6607339344462446,0.6600389200876511,1.0387371227699889,1.186650306422581,0.3874906164747273,0.25464528026669886,1.2226176185015827,0.48462338790468507,0.1840420315072656,1.0614807005664775,0.6559456251849586,1.2989076901611845,1.0592617100549406,1.2603233346765652,0.4918083912188812,0.41515194361608265,1.9357383219231972,1.1899028182337856,0.9317021268386055,0.9777763639259589,0.23690529037659636,0.4997059086794796,1.268482048523356,1.285986782326146,0.7836224861826644,1.0508491593341072,1.258158055445094,1.733099120580021,1.3389625792711262,0.8695426988975097,1.0932433384649327,0.6581868674161804,1.314317350678472,0.1214033196367434,0.44212124038189193,1.499761746931211
X9,0.9041265501211831,0.3235983676711386,0.1530719463417231,0.4182174245374295,1.6656562082264632,0.771663713814911,0.19723449798873263,0.8364091822053492,208.00546716566717,0.9697788659150169,0.8077469666359709,0.47412581496589146,1.1305214022700114,0.6949862361371337,0.5264188739115245,0.6466322288656321,0.8842795749712723,0.2308873120530016,0.4437409096182159,2.1427209484428156,0.1947859880773469,0.5774814478901271,0.44323710379878756,0.15008815985970972,0.5431851333026546,1.078035714290003,1.974717482248831,0.3736441139831328,0.7922791890568534,0.2953514651955666,0.2295024454510742,0.5803290303158108,0.34481309289353557,0.8241415755235812,0.25966467377202507,0.5668323159276941,1.0052345766570634,0.2933037030588965,0.506620345698321,0.5383910846764888,0.6667431187535674,0.35135300037602335,0.5842482778797257,0.48002899872396865,0.8008762287666957,1.861478144999989,0.4369676103074286,0.7279991055164008,1.1278307444105737,0.9935583454368201,1.3608507267464054,1.3384834683838251,0.4016575173772787,0.5074410475266963,0.41038929553838827,0.48152502816024917,0.7173401438071078,1.781272478790375,0.37218891843570434,0.4201925591319666,0.7122778051101943,0.43035946617641524,1.5965547713543302,0.3741008465627609
X10,0.4110571440077629,1.6263363839582268,1.2026676971970955,0.3651010150330817,0.4038620704764916,1.4557448948584364,0.9094349793113223,0.13424666996335313,0.416294727762144,209.91053405529985,0.7767636154646533,0.5314212887973802,0.10479848371915981,0.5905081107979624,0.3477872864738473,0.8864402030615575,0.20340760432994087,0.4229407211201367,0.329993462782912,0.8938199150563972,0.5178077806520833,0.9665234192407891,0.1202840685182934,0.2728908106629524,1.0311704318069295,0.8019897020604534,0.17493122536937597,0.38770653141569966,0.8189141811349528,0.4517449563266944,0.2745606890978223,2.1097166310394364,0.7068367693004779,0.9095451632412527,0.7054794112623489,0.7990599263105698,1.1198201964763115,0.27880556347269747,0.7907488291119308,1.585530833028382,0.48466946533545696,0.7469419613696214,0.6893497115796177,0.9777805633742637,0.9268022160975172,0.23763706207137372,0.3653809450605154,0.6444833992038308,0.70350084585024,0.4057862562901585,1.3434118151829686,0.7746580121365443,0.3656046156906008,0.9390003619363143,0.246219952108639,0.7521798458148621,0.573646201461439,0.5202079542884045,0.36676093138361443,0.6554660364983816,0.44917756178445567,0.7111656348581048,1.9227729159545737,0.5392352944246115
