,X0,X1,X2,X3,X5,X6,X7,X8,X9,X10,X11,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X43,X44,X45,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67
X0,1,1,2,1,1,1,2,1,3,2,2,2,1,1,2,1,3,1,2,1,3,1,3,3,3,3,2,1,3,1,3,1,1,1,2,2,3,3,2,3,1,1,2,1,1,2,1,3,2,2,1,2,1,3,3,2,1,3,3,2,3,2,1,3
X1,3,1,1,1,1,1,2,3,1,3,1,3,2,2,2,3,2,3,1,1,2,1,3,2,2,2,2,3,3,3,2,3,2,2,3,2,1,2,2,3,2,3,3,1,3,1,2,3,2,2,2,2,1,1,3,2,2,3,2,1,3,2,2,3
X2,3,1,1,1,2,3,3,3,1,3,3,2,1,2,2,3,3,2,2,2,1,2,3,2,1,3,1,3,1,1,1,1,3,1,1,2,2,1,1,2,2,3,2,1,2,2,2,1,1,3,2,3,3,2,2,1,2,2,3,1,2,2,3,3
X3,3,2,2,1,2,3,3,2,2,2,3,3,1,2,3,2,3,3,1,1,2,2,3,2,1,3,3,2,1,3,3,1,1,1,1,2,1,2,1,3,1,3,1,1,1,1,1,3,1,3,3,2,2,1,3,1,2,1,1,2,1,3,1,1
X5,3,2,2,1,1,2,3,3,2,2,1,3,3,1,3,1,3,2,3,3,1,2,1,1,1,3,2,3,1,3,1,1,3,2,1,3,2,3,3,2,3,3,1,2,1,2,3,3,2,2,2,2,3,1,3,3,1,3,2,2,2,1,2,3
X6,1,3,3,1,1,1,3,1,2,2,3,3,1,3,1,1,1,3,1,3,1,1,3,3,1,3,2,3,2,1,2,1,2,3,3,3,2,1,1,2,3,2,2,2,2,3,1,2,2,1,3,1,1,2,2,1,1,3,1,1,2,1,3,3
X7,3,1,1,1,2,3,1,2,1,1,2,1,2,2,1,3,2,3,1,1,2,1,2,1,3,2,1,3,3,1,1,2,2,1,3,2,3,2,2,2,2,2,1,1,3,3,1,1,2,2,1,3,2,1,1,3,3,2,2,3,3,3,1,3
X8,2,3,2,2,3,2,3,1,1,1,1,2,2,2,2,3,1,2,1,2,1,2,2,3,2,2,3,2,3,1,3,2,3,2,1,2,3,1,2,3,2,3,3,3,3,1,1,2,3,2,2,3,2,1,3,3,3,1,2,1,2,1,3,3
X9,1,3,2,3,3,1,1,3,1,1,3,1,3,3,3,1,3,3,2,1,3,3,3,1,2,1,3,3,1,3,3,1,2,3,2,3,2,3,2,2,1,3,2,1,1,3,3,3,1,3,3,1,2,1,2,3,1,2,1,2,3,2,1,1
X10,3,2,2,1,3,1,3,2,2,1,2,2,2,1,1,2,1,3,2,3,2,1,1,1,3,1,3,1,2,1,2,3,3,2,3,1,2,1,1,1,2,1,3,2,2,2,3,3,3,2,1,3,2,1,3,1,2,1,1,3,1,1,3,2
X11,1,2,2,3,3,1,2,3,2,1,1,2,1,2,3,2,3,2,1,1,3,1,2,3,1,2,3,3,2,2,3,2,2,1,2,1,1,1,1,2,2,2,1,1,3,2,1,2,3,2,3,1,1,1,3,2,2,1,1,2,2,1,1,1
X13,3,3,2,2,3,3,2,1,1,1,1,1,2,1,1,1,1,2,1,3,3,3,1,2,1,3,2,3,2,3,1,1,1,2,3,2,1,1,3,3,1,3,1,3,3,3,2,1,2,3,3,2,1,2,2,3,3,1,3,3,3,1,3,2
X14,2,3,3,1,2,1,3,3,1,3,3,1,1,1,2,1,2,3,3,3,1,2,1,1,3,1,1,3,3,2,3,2,2,2,2,3,3,3,2,2,3,1,3,2,2,1,3,2,1,1,1,3,2,1,3,2,3,1,1,3,3,3,2,2
X15,1,2,3,3,1,3,1,1,2,3,1,2,3,1,3,3,3,3,3,2,2,3,2,3,1,2,3,1,3,2,2,3,2,3,1,2,1,3,1,2,3,2,1,3,3,3,1,1,1,1,1,1,2,3,1,1,2,1,3,2,1,1,3,2
X16,2,2,1,2,3,3,3,1,2,3,2,3,2,1,1,3,3,1,1,3,2,2,1,2,2,1,1,1,2,2,2,1,2,3,2,3,3,3,3,3,2,1,3,2,3,3,2,1,3,3,3,2,3,3,3,3,2,2,2,3,3,3,2,1
X17,1,3,1,2,2,3,2,1,1,1,2,3,1,1,1,1,3,1,1,2,2,2,3,3,3,3,1,3,1,2,2,2,2,2,2,1,1,3,1,2,1,1,1,3,1,2,3,1,1,3,3,3,2,1,1,2,3,3,1,2,1,2,3,3
X18,1,2,1,1,3,3,1,1,1,2,1,3,2,1,2,2,1,1,2,2,3,2,3,2,2,3,2,2,1,1,1,3,3,3,2,2,1,1,3,1,1,2,3,1,1,3,2,1,1,2,2,2,3,1,2,2,3,1,3,3,1,2,3,2
X19,1,3,3,2,3,1,3,2,3,1,3,1,1,2,1,1,1,1,2,2,2,1,1,3,2,3,1,1,1,3,3,2,3,3,1,3,3,1,2,1,2,2,2,3,1,3,1,2,1,1,2,1,3,2,2,1,1,3,2,1,1,3,1,2
X20,3,1,1,1,2,1,2,3,3,3,1,2,2,3,3,3,1,1,1,3,1,3,3,1,2,2,2,3,3,3,3,3,3,1,3,3,3,3,1,3,2,2,2,2,1,3,3,3,2,2,1,2,3,1,1,2,3,3,3,3,1,1,2,3
X21,2,3,3,3,3,2,3,1,3,3,3,2,3,1,1,2,1,1,3,1,1,1,2,1,2,2,3,3,1,2,2,1,2,2,2,2,2,1,1,1,3,1,1,3,1,3,3,1,3,2,1,2,1,1,2,2,2,3,3,1,2,1,1,1
X22,1,1,2,2,3,3,2,1,2,2,1,2,2,1,3,3,2,3,3,1,1,1,3,3,3,1,2,2,3,3,2,2,2,2,1,2,1,1,2,1,2,2,3,2,3,3,1,1,1,1,3,2,3,2,1,2,1,2,1,3,1,3,3,2
X23,1,2,3,3,1,1,1,2,1,3,2,1,1,2,1,2,2,1,2,1,1,1,1,3,1,1,1,1,1,3,2,3,2,2,3,2,3,2,1,1,3,3,1,1,2,2,3,2,2,1,2,1,1,1,3,2,2,1,2,1,3,2,3,1
X24,2,3,3,2,1,1,2,3,3,2,2,2,3,3,3,2,3,1,1,1,1,3,1,2,1,1,2,3,1,1,1,1,1,2,1,2,3,3,2,3,3,2,3,2,1,2,1,1,1,1,2,2,1,3,1,3,3,3,2,1,2,1,3,3
X25,1,2,1,2,2,1,1,1,1,1,1,3,2,3,1,3,2,1,3,1,1,3,3,1,1,1,2,2,3,2,2,1,3,1,1,2,1,3,2,2,2,1,1,3,2,2,3,3,3,1,2,1,1,3,1,1,2,3,2,1,1,1,2,1
X26,2,2,3,2,3,1,1,1,3,3,1,3,3,3,2,1,3,3,1,3,2,2,2,2,1,3,1,3,1,1,1,1,3,1,1,3,3,3,1,1,3,3,3,1,2,3,2,3,1,1,2,2,1,1,2,2,2,1,1,1,3,2,3,2
X27,1,1,3,2,1,2,3,2,3,1,3,3,1,3,3,3,1,2,3,1,3,2,1,2,1,1,2,2,3,2,2,2,2,1,2,2,3,2,3,1,3,3,1,1,2,2,3,2,1,3,1,1,3,3,2,3,3,1,3,1,3,2,2,3
X28,1,3,1,1,2,1,3,3,3,2,3,2,2,3,1,3,2,3,1,3,1,3,1,3,3,1,1,3,3,2,3,2,3,1,3,1,3,3,3,1,1,3,1,2,1,1,3,3,1,2,2,2,1,1,3,1,2,3,2,2,3,3,1,2
X29,3,1,1,3,3,1,2,2,2,2,3,1,2,1,3,1,1,2,2,3,1,3,1,3,2,3,3,1,3,1,3,2,2,3,3,1,1,3,2,1,3,2,2,3,2,1,1,2,1,1,3,3,1,2,3,3,3,2,1,2,3,2,3,3
X30,2,3,3,1,1,3,3,1,2,2,2,1,3,1,3,3,1,1,2,3,1,1,1,3,1,1,2,3,1,3,2,1,1,2,3,3,3,1,3,1,3,3,2,1,2,3,3,2,2,1,2,1,2,1,3,2,1,1,2,2,2,2,1,2
X31,3,1,3,1,2,2,1,1,3,3,1,3,3,3,2,3,3,1,3,1,3,3,2,2,2,1,1,1,3,1,2,2,2,3,1,2,2,2,1,1,3,2,2,2,3,2,3,3,1,3,3,1,2,1,2,2,1,2,3,1,2,2,3,3
X32,3,3,2,2,1,3,3,2,1,2,2,3,2,1,3,1,3,3,1,2,2,2,3,2,2,1,1,3,3,1,1,1,2,3,1,3,2,2,2,3,3,2,1,1,1,3,1,3,3,1,1,3,3,3,1,3,1,2,1,1,2,3,2,1
X33,2,2,2,1,3,3,1,3,2,1,1,3,1,3,1,1,3,1,2,3,1,2,1,2,3,1,3,3,2,2,2,1,2,3,1,1,1,1,3,2,2,2,3,2,1,3,2,1,3,1,1,3,1,2,1,3,1,2,2,1,3,3,3,2
X34,1,2,1,1,1,3,1,1,3,2,2,3,2,3,2,3,2,1,3,1,3,1,1,1,2,1,3,3,3,1,1,1,1,3,2,2,2,1,3,1,2,2,2,1,3,3,1,1,3,2,3,2,2,3,1,2,2,2,1,2,1,2,1,2
X35,2,1,3,2,1,3,3,1,2,3,2,2,1,3,3,1,1,1,3,1,3,1,1,2,3,2,3,1,1,1,3,1,1,1,1,2,1,3,1,1,3,1,1,3,3,2,2,1,3,2,2,2,3,3,3,2,3,3,3,3,3,3,1,2
X36,2,2,1,2,1,1,3,2,2,3,1,3,2,1,3,1,2,2,3,3,3,3,1,1,1,1,2,1,2,2,1,1,1,2,1,1,2,1,3,2,2,2,2,1,3,1,3,1,1,2,3,3,2,2,1,2,3,2,1,3,3,2,2,2
X37,1,1,1,2,3,1,1,2,1,2,2,1,2,3,2,1,2,2,3,3,2,1,1,1,1,2,1,3,1,1,3,1,2,2,3,1,2,3,3,3,2,1,3,1,2,3,3,3,3,3,2,1,2,2,2,2,2,3,1,2,3,3,2,3
X38,1,1,1,1,3,2,3,2,1,3,2,1,1,1,2,2,2,1,3,1,2,2,2,2,3,3,3,3,2,1,2,2,2,1,1,2,1,1,2,1,2,1,2,2,1,3,3,1,1,2,3,1,2,2,2,1,3,1,3,3,1,1,2,1
X39,2,1,3,2,2,1,2,3,1,3,3,2,2,3,3,2,3,3,1,1,2,3,1,2,1,1,1,1,3,1,1,3,2,3,2,3,3,1,2,1,1,1,2,1,1,3,1,1,2,1,2,2,2,1,1,3,1,2,1,1,2,3,2,1
X40,1,3,1,2,2,2,2,3,3,2,3,1,1,2,2,3,1,3,1,2,1,1,2,2,1,2,3,1,2,1,2,2,3,3,1,2,1,2,1,1,3,3,3,1,1,3,3,1,1,3,2,3,1,1,1,3,2,2,1,2,1,3,1,1
X41,2,3,3,1,2,1,2,3,2,3,2,2,3,1,3,1,1,1,1,3,3,3,3,2,1,3,3,3,2,1,2,1,3,3,1,2,2,3,1,1,1,2,1,3,2,3,2,2,3,3,2,2,1,2,3,3,2,1,3,2,3,1,3,2
X43,1,1,1,2,3,1,2,3,2,2,3,2,2,3,2,2,1,2,2,2,1,3,2,2,1,3,1,2,3,1,2,2,2,2,2,2,3,3,1,3,1,2,3,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,3,3,2,2,1,1
X44,1,2,3,2,2,1,3,2,2,3,3,2,2,2,2,2,2,3,3,2,3,1,3,1,1,3,2,3,3,2,2,1,1,3,2,1,1,2,3,2,3,1,3,2,3,3,3,1,3,3,1,2,1,1,3,3,2,3,2,1,2,3,2,2
X45,2,2,2,2,2,3,3,1,3,1,1,2,1,3,2,1,3,2,1,1,2,2,2,1,3,3,2,3,1,1,1,1,3,2,3,1,1,2,2,1,2,3,1,2,3,3,3,2,2,1,1,2,2,1,3,1,3,2,1,1,2,1,3,1
X47,1,1,1,1,3,2,3,3,2,1,2,1,3,2,1,2,3,1,2,2,3,2,1,3,1,2,1,3,3,3,3,2,1,1,1,1,1,1,3,1,1,1,3,1,3,2,1,1,3,1,1,3,3,3,3,2,1,3,3,3,3,2,2,3
X48,3,2,2,3,1,1,2,3,3,3,3,1,1,1,3,1,2,1,3,1,3,3,3,3,3,2,1,1,2,1,2,3,2,1,3,3,2,3,3,1,3,3,1,1,1,2,1,1,2,2,1,1,3,3,1,2,2,1,2,1,3,3,1,2
X49,2,2,1,2,2,2,3,1,3,3,3,3,2,3,1,3,1,2,3,1,1,3,1,1,1,1,1,1,2,2,2,3,2,1,1,1,3,3,1,2,1,3,3,3,3,1,1,3,2,2,1,1,3,1,3,1,2,2,2,1,2,2,1,2
X50,1,3,3,2,1,3,1,2,1,3,2,2,1,3,2,2,1,2,1,2,1,2,3,2,2,3,3,2,1,2,3,1,2,3,1,2,3,1,1,1,3,1,3,1,2,3,1,1,3,2,1,1,1,2,1,2,1,2,1,1,3,2,3,2
X51,3,1,2,1,1,1,3,2,1,2,1,1,2,2,1,3,1,1,2,3,3,3,1,1,2,1,1,2,1,1,2,3,3,1,3,3,2,2,2,3,2,2,1,2,1,2,1,1,1,2,1,3,3,1,3,1,1,2,1,2,3,1,1,1
X52,2,2,2,2,2,2,1,2,3,1,1,1,1,3,1,3,3,1,3,3,1,1,1,2,2,1,1,1,3,1,1,2,3,1,1,3,3,1,2,2,1,2,3,3,1,2,3,3,1,2,3,3,3,2,2,1,1,1,3,1,3,1,2,2
X53,1,1,1,2,1,3,2,1,1,2,3,3,2,2,1,3,2,1,1,2,1,1,3,3,2,2,2,3,2,2,2,2,1,3,3,3,3,2,2,3,3,2,2,2,3,2,1,3,3,1,3,3,3,3,2,3,3,2,2,1,2,3,3,3
X54,3,3,3,1,2,3,2,3,2,3,2,2,1,1,1,1,1,2,1,1,1,1,3,2,3,2,3,1,2,2,1,3,1,3,3,3,3,1,2,1,2,1,2,1,2,2,1,1,1,3,1,1,3,2,2,3,1,1,1,3,3,2,2,1
X55,1,1,3,1,1,1,3,2,3,2,3,2,3,3,3,1,2,1,3,3,1,1,2,2,2,2,2,3,3,3,1,2,1,3,1,1,1,3,1,2,2,2,1,1,2,2,2,3,3,1,2,1,2,1,1,1,1,1,3,1,2,3,3,3
X56,2,2,1,3,3,2,1,1,2,2,3,3,1,1,2,1,2,1,2,3,2,2,3,2,1,2,2,1,3,3,2,3,2,1,2,3,1,1,3,1,1,3,3,2,3,3,2,3,3,3,2,3,1,3,1,1,3,2,3,1,3,3,2,1
X57,3,1,3,2,1,1,3,3,3,3,2,3,1,3,3,1,2,1,2,2,2,2,1,1,3,1,1,2,1,3,2,2,2,1,2,2,2,2,3,2,1,1,2,3,1,3,2,2,2,2,3,2,2,1,1,2,3,1,1,1,3,3,2,1
X58,3,1,2,3,1,2,2,2,2,2,2,3,2,3,1,3,3,1,3,3,3,3,1,3,2,2,3,2,2,3,1,2,1,3,2,3,1,2,3,2,2,1,3,2,1,1,2,3,3,3,2,3,1,2,1,3,3,3,2,2,3,3,2,1
X59,2,1,3,2,1,2,1,2,3,2,1,1,2,2,3,2,2,1,2,1,3,2,2,1,1,1,1,2,3,2,2,3,1,2,1,3,1,3,1,3,1,3,1,1,2,3,3,1,2,1,3,2,2,1,2,1,2,1,2,2,3,2,1,3
X60,3,3,3,3,1,2,2,1,2,2,1,2,1,1,2,2,1,3,1,1,1,2,1,3,1,2,2,2,1,3,3,3,3,3,2,2,2,3,2,1,3,1,2,1,2,2,1,2,2,1,1,2,2,3,1,1,1,3,2,3,1,1,2,1
X61,3,3,3,1,2,1,2,2,2,2,2,3,1,3,3,1,3,3,2,2,1,1,2,2,1,3,3,3,1,2,3,2,2,3,2,3,3,1,2,1,3,1,1,2,3,2,3,3,1,1,3,3,1,3,1,3,1,1,2,1,3,3,2,3
X62,3,2,1,3,3,2,3,3,1,3,2,1,2,2,2,3,3,3,3,3,2,1,2,2,3,1,3,3,2,3,2,1,2,3,1,3,2,1,1,3,1,1,3,3,2,2,2,3,2,2,1,2,2,3,2,1,2,3,1,1,3,3,2,3
X63,2,3,3,2,3,1,3,3,2,3,1,2,3,1,2,3,3,2,2,1,3,2,3,2,2,2,2,3,3,1,1,1,1,1,1,2,1,3,3,3,1,3,3,3,1,1,3,3,1,2,2,2,1,1,1,2,3,1,1,1,1,1,2,1
X64,1,3,3,1,2,1,3,1,1,2,3,1,3,2,3,1,1,1,2,2,1,3,1,3,3,1,2,3,1,3,2,1,2,3,2,1,3,2,1,3,2,2,2,1,3,2,2,1,1,3,1,3,3,3,2,1,2,1,2,2,1,1,2,1
X65,1,3,2,1,1,2,2,1,3,2,3,1,1,2,1,3,2,3,1,3,1,1,2,1,3,1,1,2,1,1,1,2,3,1,1,3,1,2,2,2,2,2,3,1,2,3,3,1,2,3,2,3,2,3,3,3,2,3,3,1,1,1,3,3
X66,3,1,1,2,2,2,1,3,3,3,1,2,1,2,3,1,2,1,3,1,3,1,2,1,2,2,1,2,3,3,2,1,3,3,2,2,2,3,2,2,2,2,3,3,1,2,1,2,2,1,1,3,1,2,1,3,3,3,1,1,2,1,1,2
X67,3,1,3,1,1,1,2,1,1,1,2,2,2,3,2,3,1,1,3,3,1,3,1,3,3,1,1,3,2,2,3,3,2,3,2,3,1,1,1,1,3,3,3,3,2,1,1,2,3,1,2,3,1,3,3,3,1,1,3,1,2,2,3,1
