,x0,x1,x2,x3,x4,x5,x6,x7
x0,0.0,300.0,146.0169480040727,146.0169480040727,169.03224289310683,0.029228055097312525,0.20910906514812497,0.5125590918515417
x1,3.0230847918729813,0.0,36.96260598779105,36.96260598779105,162.67998003972878,0.06110887373256014,0.3381695175956836,0.6387713803266453
x2,2.1756963601675743,43.65577968839248,0.0,-0.0,33.548929114667615,0.21930252031795552,0.06304563783633266,0.5607080274983754
x3,2.1756963601675743,43.65577968839248,-0.0,0.0,33.548929114667615,0.21930252031795552,0.06304563783633266,0.5607080274983754
x4,1.6739040065398871,0.5608965542735324,1.0908624639486069,1.0908624639486069,0.0,4.067075045709483,272.0234382344474,24.400107566794592
x5,0.34511076625966686,0.380787674756574,0.00709642574395162,0.00709642574395162,300.0,0.0,300.0,41.90023801656192
x6,0.5834461539265526,0.6361276107269239,0.4554565677571515,0.4554565677571515,14.909177054950543,12.365653760712865,0.0,13.847017669110768
x7,0.18618151384221546,0.25976132049610134,0.13119771432902275,0.13119771432902275,0.9423142553572789,0.8197617868857117,14.788234293889083,0.0
