,ROI0,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,ROI10,ROI11,ROI12,ROI13,ROI14,ROI15,ROI16,ROI17,ROI18,ROI19,ROI20,ROI21,ROI22,ROI23,ROI24,ROI25,ROI26,ROI27,ROI28,ROI29,ROI30,ROI31,ROI32,ROI33,ROI34,ROI35,ROI36,ROI37,ROI38,ROI39,ROI40,ROI41,ROI42,ROI43,ROI44,ROI45,ROI46,ROI47,ROI48,ROI49,ROI50,ROI51,ROI52,ROI53,ROI54,ROI55,ROI56,ROI57,ROI58,ROI59,ROI60,ROI61,ROI62,ROI63
ROI0,2.834754339581753e-66,0.03236625130106807,0.0032767885608413964,0.0006187947535577484,0.025428304592876417,4.440348612265742e-05,0.0517918527724661,0.0003154249367160835,0.1567217988919441,0.0006890369526504517,0.0003771181401663208,0.35546651957655434,0.04915880632522111,0.18482794100604177,0.03072627983635517,0.0824985841148628,0.8598030020441432,0.31645783964778823,0.0802265959947012,0.5671965875160513,0.4416291751574309,0.5818266881194004,0.19293316561870014,0.35907846990420006,0.24630526170837996,0.23823946940068022,0.172425422343659,0.009108886452922129,0.012602465188010996,0.1461289032975998,0.2662304371010182,0.5266287491135242,0.06486626776390998,0.44073504510652517,0.7275665896762412,0.07357110038385445,0.03620509990460183,0.2555682597018012,0.47232283135537745,0.10286062081476875,0.33158559988399383,0.30322700947406767,0.16335920397325623,0.1772302779312715,0.11044437261086908,0.009494604497376224,0.11348541725956962,0.5492167064831159,0.30628568075728674,0.38709238257055334,0.05654407187793539,0.35593434817847547,0.7856761961911877,0.17319559636186,0.08153926116085823,0.08208269828518264,0.46802664463697474,0.011488250552216169,0.3314652496724117,0.14282376748464923,0.09332192772181709,0.036162002587967465,0.11420163803115337,0.331024387611896
ROI1,7.503746402399717e-05,2.3582544312296734e-79,0.00020066274007274427,6.525994288003385e-31,0.04488832734636029,0.01796738072450101,0.00046830017102903333,3.623304638163028e-27,0.2639138618161508,0.12672167895827524,0.006833509849234763,0.27739189433448297,0.18922904204045232,0.04391906401682769,0.0045093075173884304,0.08239855053436,0.02555825379369326,0.34059876839969905,0.42162284658298194,0.10958203425494281,0.2559924018459233,0.3178196914843689,0.3488634772943947,0.17256780147079145,0.03856437562933315,0.22000907449730187,0.2507033484715428,0.06127034157295251,0.44732194257204133,0.0798601521812786,0.15994848899384548,0.08368561143150698,0.2872071079771081,2.124098671723724e-09,3.796084751054147e-07,0.016155225308253623,0.3535053821761602,0.06259311341271691,0.20741750420088031,0.3104142615813399,0.0033544662041742586,0.5928705053506929,0.33560033525341393,0.16698945922371947,0.4501681587408062,0.18429990453149306,0.13752436893572678,0.4503661027016168,0.5140490966379596,0.34079446787757806,0.20148976361556908,0.05405409906580964,0.1471556785119388,0.2939148984525059,0.014654920671108556,0.12637492330596253,0.016539355722650636,0.0028306787799436003,0.11094895352426352,0.2305928494996023,0.39454815983814806,0.0034219011878347705,0.22278408027748614,0.13254490646231848
ROI2,0.0005889334290935404,0.04191559574311671,1.4601182313915893e-58,0.1851799163494028,0.003191185267748529,0.007813615515498912,0.32669255256710955,0.002851281484236287,0.2692246371706886,0.3260640722781697,0.005030242941508089,0.21164542794364255,0.06810142879662677,0.0053930534806739625,0.41344485953468313,0.08104463314145913,0.049247807365846996,0.0027821731932340596,0.019842223936025777,0.3784328308455573,0.19880691606500553,0.03836837078134995,0.021445758456783908,0.06806147976781188,0.08940100425897383,0.13072900468089152,0.7429037727420935,0.7351370717868746,0.1379327016402654,0.40059038098020167,0.08142492948990324,0.16336695507047178,0.08910090639223656,0.054413425443645545,0.09398002790084453,0.008470602658801795,0.721793918584635,0.023133528481984,0.6305146551849945,0.5140198276137264,0.09680693057468047,0.19733939879215123,0.11272654454965177,0.012031828283976306,0.48296822477105156,0.7160794218002778,0.5603743666263533,0.11976802707701974,0.77358669513184,0.4159008987947589,0.12078021256191208,0.44685383192468037,0.21295866163921778,0.26753168487119094,0.07773102217221889,0.06314090740754622,0.13353986107833188,0.2320206266212582,0.6743381472674861,0.23316506498814038,0.06676119187553449,0.01836940488384455,0.2013900493819845,0.01850853327284884
ROI3,0.045122531816619633,0.05517505518141239,0.02493850162810753,1.6493457350234344e-31,0.21547000492643845,0.05708914628687498,0.19843659982891432,7.543805350574238e-12,0.18456945495647473,0.45553107599491177,0.0651926294031533,0.2399275925092118,0.09467585406183242,0.5510631295883417,0.05253613240407454,0.5503316552428019,0.377207721766689,0.4069389556839145,0.22951215173445233,0.15048941491086545,0.3397811506535987,0.5759617546554436,0.010148950761157696,0.21805035840342618,0.12959764249970707,0.3215416997303815,0.33146025240035865,0.1776298461709905,0.13427593040724636,0.1423101127226914,0.366494200628203,0.17523747647630275,0.07679084600673036,0.04504434856938791,0.023638079989918667,0.06004701421794862,0.6643406152086583,0.48476770067856256,0.5868095413436087,0.6131272776012354,0.009930754927763871,0.00477612356169611,0.0019305693963240739,0.03326817004224554,0.756877324654982,0.390589388495653,0.004791396918755123,0.7252533772961042,0.3755511857231364,0.1806601503870739,0.061257917021689125,0.07666605592545757,0.435266464625789,0.4011937702232817,0.05650827763442897,0.39959055606070976,0.3393947722448637,0.07071243650476626,0.24811135195146233,0.38996959394865816,0.365777641060581,0.0027935813609086583,0.5795767371405064,0.37751236467836247
ROI4,0.004965424198465624,0.34511369292747446,0.0961618587423261,0.011984076793279235,1.3986875757060827e-73,0.0637394318153639,0.39847391911393826,0.0029732805214050494,0.1054188593483169,0.012304611364398102,0.012725397527480935,0.057722827251459885,0.17293361759625406,0.5444592732444491,0.3327766772283599,0.17202200551499017,0.3239423609946089,0.05971738747108751,0.1012720575588085,0.6043925694014841,0.25344618583678563,0.31094164787294326,0.23898299788799449,0.08878106886830779,0.13052028242426492,0.02797967364880356,0.0024123137881463218,0.24186140835072678,0.2526713692213242,0.35162031349103284,0.3426182276792563,0.1291094593305449,0.01338411277169969,0.428719829143348,0.032081729129125755,0.28484664540785176,0.18383389189351174,0.4341710072069312,0.6913710268182925,0.13893956013367648,0.220246708603239,0.20062754683332504,0.375559989734864,0.04793371498739346,0.2235906451923501,0.13536728312855692,0.10381688177630645,0.14510149338574507,0.47267240210529854,0.1189857821830168,0.24286393012684826,0.2838983380417222,0.3077214885590161,0.2362075940541043,0.3650297336030254,0.33355590935449625,0.03171062574735604,0.014800833869323779,0.025745344641068407,0.06030946208218665,0.42311119637976236,0.00011511990947608633,0.006990127393262904,0.094706202369667
ROI5,0.027274159248197625,0.001187726489623089,0.051102286760823026,0.00026573284824789957,0.167812347051572,1.1382457950290671e-66,0.3289820794170523,0.0008553981925782763,0.07041209301644584,0.012328891514414611,0.05168170121416542,0.47551831551484414,0.25377096476480837,0.044532490077064134,0.09369412361737757,0.004578262958728603,0.37957323911107116,0.08444135589739006,0.07944692076568285,0.16016313214060549,0.05805003788556583,0.06274489739342255,0.0106320082622712,0.4449291374199782,0.4379058116823396,0.4021702742605947,0.22599402193017404,0.002180563006759344,0.13134703202982723,0.1570486341786192,0.20927220012359246,0.3158158922632279,0.018393680478670755,0.24748962226576263,0.1611332938073486,0.04745582597843038,0.009052070315692025,0.1297186672016747,0.6705091681651496,0.39265386830465326,0.2754561887219526,0.230059018418307,0.3635816203209178,0.03296207967744251,0.16838355575089783,0.07718786088316125,0.5730251508472817,0.10411905015907312,0.015207410708144584,0.20832308989437065,0.09628458961869535,0.17871210631478646,0.04479980001527792,0.4593305542525751,0.39545369110163625,0.11036429218360046,0.12916617314185566,0.12905543217221804,0.3114248813702317,0.4626815045978045,0.1636521370941604,0.03010949661040038,0.6221087667024732,0.2916721410609971
ROI6,0.0037396455932355863,0.014387370692504401,0.06746745233484154,0.5023397948326542,0.00529954891282144,0.023399769150349466,2.227184498154348e-51,0.14508577201765566,0.22145841902562446,0.13593172931707687,0.009274337159399695,0.09053219408513488,0.007412358410274998,0.018939313566690565,0.2105784489813641,0.24647338595905954,0.3284402028601056,0.21425439263670834,0.20337564719335183,0.05208459594296643,0.45263983472761987,0.6905817069097199,0.15351502648714657,0.48863233830524677,0.02292246502285218,0.4046417352677503,0.01963702105464854,0.5505399412038616,0.1477026697608748,0.10058211252257965,0.5162496095686122,0.2570140633973836,0.16897470136014303,0.02421301568614937,0.030515359199350025,0.1477669094620897,0.038414093941660635,0.37777420267783907,0.41169862553056846,0.07717148668547641,0.2751795720561013,0.3776703613656303,0.13608582434428457,0.2585374330517588,0.005245646426028321,0.020382311375200707,0.38800644861158,0.5359928816299859,0.32077703980302297,0.04703239739603846,0.18828205332359152,0.2619015821737336,0.36454692526235,0.28926251511400797,0.01856112965734288,0.5383889253682729,0.34383300873613676,0.11386150053815736,0.36464967322891123,0.2495962868832472,0.27220306507031405,0.1338522383918797,0.4673526780847524,0.2010305354204587
ROI7,0.042675037039929475,0.12704850958162944,0.20282582626904377,2.9160220145122026e-07,0.06156986110202881,0.756245065308841,0.018729851378833748,8.321306979863735e-43,0.4039084140923172,0.38620329303103124,0.12188511832518674,0.1398469945174341,0.39431495943592443,0.2731710116915982,0.09820835543336615,0.06283769090966064,0.3023419602461133,0.3415034255767523,0.6607605534085145,0.05656070634524509,0.3545442872063566,0.5550473234687457,0.445710993941021,0.4531327351367235,0.0037430518858352136,0.21023061032319326,0.1914356813177101,0.16161840869468988,0.021511439225005768,0.0933137443178954,0.3764554826049616,0.17624387789336193,0.07976595492943196,0.20629274671236933,0.04561430560756217,0.008304391042121792,0.7216583374171515,0.3757017362913703,0.07668390762987604,0.5916811065981777,0.27709624045843406,0.10744452853876371,0.11308934008505146,0.0045375439063253505,0.331376150600348,0.4940207085231251,0.46487617604130493,0.17815639131989422,0.3095882986649538,0.06457117750343623,0.6073099621532432,0.432704747396619,0.14362441536043916,0.05332197007590436,0.06965853097398912,0.16315889921061968,0.45163937899329754,0.12247062551834813,0.038972531783156565,0.7146570682732466,0.0793745805443065,0.1481603735881865,0.004297539399002791,0.2093917136235315
ROI8,0.28898992072764207,0.06456389937172465,0.12937328664415906,0.17913305442356148,0.28839674255152165,0.06826013454935206,0.5518350395297106,0.5779089392952955,4.0178939411480224e-67,0.07353068838237843,0.11607046820228968,0.00024224946520627405,0.22554997986313025,0.20537797369821947,2.3529469854839667e-06,3.986191030901518e-30,0.6973122707696143,0.11591626965537939,0.012352224289501198,0.014669447989681728,0.13447150085558388,0.09062033876118897,0.038631879696346315,0.2580288460063947,0.03138004214617513,0.021515623672338745,0.23991759882424585,0.2682331694364439,0.3313449572288356,0.009325509517260354,0.24754056752665476,0.25580127228137983,0.7101340339107792,0.3500031719768434,0.09557554872914924,0.042755134481144035,0.13392169819622438,0.4517613242743384,0.17859730555478245,0.11924477992544769,0.007038795182433258,2.4398377000994022e-08,2.526881025175304e-05,0.043697292350996716,0.2772884240948603,0.10110213768851804,1.507732774091291e-08,0.008733116258739812,0.47705670494763736,0.1548206382990362,0.006796893163928528,0.3906962936579318,0.013901178976349403,0.07906995974773166,0.004894274153222087,0.24678056004996676,0.11567667950183962,0.151026225283347,0.1337050265869199,0.11150814442836615,0.0024375167989615773,0.0058276731668607884,0.017781852142267907,0.0862908896374832
ROI9,0.02843992004352864,0.3524296847627616,0.24911838679599996,0.2846130684934848,0.3500211526740882,0.14300169098848386,0.13491801735380313,0.5351141501345582,0.07031892382380668,8.949941782425578e-56,0.006574735439402842,0.10731089967708261,0.19121074173335262,0.04746470171337998,0.17000562952174997,0.1268242765065985,0.6111810359049411,0.338332362740365,0.22751412927831013,0.17298003853084887,0.41308079033252926,0.39542060546037966,0.5535467118848547,0.17870318574820557,0.1646527217548124,0.06000768741765571,0.6681075713978207,0.10407896610496847,0.1029659198628256,0.1667009047411865,0.20685456523648882,0.2895340210287726,0.01683223927647074,0.3975640837848009,0.05442372008984689,0.5017456274891774,0.7073372802817872,0.759021422936414,0.0739635121334216,0.194443994322429,0.14296195085808305,0.07420530857450458,0.0019022162450311614,0.40986393701500795,0.02922037262251979,0.15618143366712653,0.03600951709483489,0.30289059585869876,0.38205182871784465,0.01852801656486503,0.3169218187659825,0.36862748644919313,0.3511125941537565,0.2743659693956888,0.012465702135988119,0.6756072961034651,0.013140564387301022,0.20163837319813807,0.08716884966539558,0.16172025117555233,0.21221321283134922,0.0058959129722491715,0.09143937051360818,0.18334229746469669
