,y,z,w,o,b,c
y,256.69819606375614,37.99422618430818,37.99422618430818,137.40725373195917,17.861353938654844,1.5813843529729452
z,7.640014094504877,248.81549966413013,248.81549966413013,16.2960376185097,1.3373071320354932,0.9911216039695663
w,7.640014094504877,248.81549966413013,248.81549966413013,16.2960376185097,1.3373071320354932,0.9911216039695663
o,1.8681267844379787,0.8334290053117069,0.8334290053117069,90.64930042669207,177.1109354408633,8.83404411348104
b,11.16892428882512,0.6955794310129362,0.6955794310129362,4.749295166002315,160.64180858519424,10.703656027674075
c,1.0925492600295224,1.5182257500395548,1.5182257500395548,1.7935022622058236,3.714426359088609,199.73137134473777
