sample_id,dataset,mode,split,num_variables,sequence_length,observed_variable_count,hidden_variable_count,ground_truth_edges,predicted_edges,auroc,auprc,f1,accuracy,shd,runtime_sec,threshold,native_binary_f1,native_binary_accuracy,native_binary_shd
replica_000,nc8,latent,,6,2000,6,2,3,0,0.9343434343434344,0.6805555555555555,0.0,0.9166666666666666,3,2.6544674979522824,300.00000000000006,0.24000000000000002,0.4722222222222222,19
replica_001,nc8,latent,,6,2000,6,2,3,0,0.8939393939393939,0.41111111111111115,0.0,0.9166666666666666,3,2.5437632957473397,300.00000000000006,0.1875,0.2777777777777778,26
replica_002,nc8,latent,,6,2000,6,2,3,0,0.9242424242424242,0.4666666666666666,0.0,0.9166666666666666,3,2.6645264117978513,300.00000000000006,0.21428571428571425,0.3888888888888889,22
replica_003,nc8,latent,,6,2000,6,2,3,0,0.9242424242424242,0.4666666666666666,0.0,0.9166666666666666,3,2.368832097388804,300.00000000000006,0.23076923076923078,0.4444444444444444,20
replica_004,nc8,latent,,6,2000,6,2,3,0,0.9040404040404041,0.425,0.0,0.9166666666666666,3,2.45867405179888,300.00000000000006,0.24000000000000002,0.4722222222222222,19
