,y,z,w,o,b,c
y,1.8255566358566284,1.0111820697784424,0.6120985746383667,0.6548452973365784,0.7391653060913086,0.7558637261390686
z,0.761256754398346,1.056860327720642,1.972981572151184,0.693485677242279,0.7400277256965637,0.7510603666305542
w,0.6798071265220642,1.8203721046447754,0.12567667663097382,0.5821018815040588,0.6258051991462708,0.6373586654663086
o,1.689264178276062,0.596402645111084,0.5982327461242676,1.3705828189849854,0.4230824410915375,0.7440328001976013
b,0.7547290921211243,0.6083009839057922,0.614498496055603,1.2675446271896362,1.319854974746704,0.8917195796966553
c,0.5003069043159485,0.4075997471809387,0.43943995237350464,0.6599279046058655,0.5125486254692078,1.7226678133010864
