,y,z,w,o,b,c
y,226.98012533791237,39.334254589296094,39.334254589296094,70.80386584665371,3.8457216215760606,1.2743217972157368
z,9.492587713036947,300.0,300.0,6.493602514251928,3.396284556725786,0.3964502045544292
w,9.492587713036947,300.0,300.0,6.493602514251928,3.396284556725786,0.3964502045544292
o,1.194704277776567,0.7787195061566733,0.7787195061566733,69.35031113868462,173.49845643530574,11.708708366665444
b,5.632158171536942,0.5708787061036936,0.5708787061036936,10.268849639098233,274.24674005290603,7.453368918501112
c,2.0598231081183123,0.8460535843429741,0.8460535843429741,1.4005049075418392,4.59986852294244,167.4146349729676
