,y,z,w,o,b,c
y,0.0046145860105752945,0.0014083702117204666,0.00149613618850708,0.0011839307844638824,0.0010320115834474564,0.001789044588804245
z,0.0010743457823991776,0.0015052277594804764,0.001662418246269226,0.0013031000271439552,0.0012225368991494179,0.0012089395895600319
w,0.0009194687008857727,0.0015526644419878721,0.0016581853851675987,0.0011487985029816628,0.0012406259775161743,0.0012349700555205345
o,0.0019760653376579285,0.0011286686640232801,0.0011049676686525345,0.01480342447757721,0.004431488923728466,0.0023212525993585587
b,0.0011268947273492813,0.0005503958091139793,0.0005053263157606125,0.006085993722081184,0.023596128448843956,0.0021269824355840683
c,0.0007409289246425033,0.0008786357939243317,0.0008465927094221115,0.001893702894449234,0.0015075188130140305,0.0143381142988801
