,ROI0,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,ROI10,ROI11,ROI12,ROI13,ROI14,ROI15,ROI16,ROI17,ROI18,ROI19,ROI20,ROI21,ROI22,ROI23,ROI24,ROI25,ROI26,ROI27,ROI28,ROI29,ROI30,ROI31,ROI32,ROI33,ROI34,ROI35,ROI36,ROI37,ROI38,ROI39,ROI40,ROI41,ROI42,ROI43,ROI44,ROI45,ROI46,ROI47,ROI48,ROI49,ROI50,ROI51,ROI52,ROI53,ROI54,ROI55,ROI56,ROI57,ROI58,ROI59,ROI60,ROI61,ROI62,ROI63
ROI0,0.06734511256217957,0.0626768171787262,0.07107903808355331,0.07231780886650085,0.07176592946052551,0.07271049171686172,0.07844465970993042,0.07205427438020706,0.06715630739927292,0.06842731684446335,0.07218639552593231,0.05896413326263428,0.07308366149663925,0.05542741343379021,0.05965986102819443,0.08456887304782867,0.07300298660993576,0.07989026606082916,0.0749453604221344,0.06464825570583344,0.062446825206279755,0.06709814816713333,0.06638786941766739,0.06946596503257751,0.06793093681335449,0.0717369019985199,0.06050076708197594,0.06303313374519348,0.06687410175800323,0.06132737547159195,0.08008768409490585,0.06944581866264343,0.07334314286708832,0.07081370800733566,0.07034190744161606,0.07473202794790268,0.0666232705116272,0.0689973458647728,0.07118172943592072,0.062288809567689896,0.06738925725221634,0.06744315475225449,0.07142062485218048,0.059418685734272,0.07081146538257599,0.052474651485681534,0.08066650480031967,0.07197687774896622,0.053454529494047165,0.07055842876434326,0.06185713782906532,0.06839648634195328,0.0725707933306694,0.0620805062353611,0.06903266906738281,0.07299978286027908,0.06226717308163643,0.07213059067726135,0.06978704780340195,0.08026862144470215,0.07940193265676498,0.0679888129234314,0.07511278241872787,0.05251586064696312
ROI1,0.05754397436976433,0.06404723972082138,0.07651951909065247,0.061456356197595596,0.06768283247947693,0.07253081351518631,0.06513352692127228,0.062441080808639526,0.05645563825964928,0.07458236068487167,0.05852222815155983,0.055190879851579666,0.07153111696243286,0.0684228464961052,0.06520947813987732,0.06188957020640373,0.06749226152896881,0.06286900490522385,0.06539624184370041,0.08042089641094208,0.06947043538093567,0.07025085389614105,0.0702558159828186,0.07516048103570938,0.06681185960769653,0.0810985267162323,0.06250005215406418,0.06578385829925537,0.07464591413736343,0.06407882273197174,0.07313229143619537,0.07360492646694183,0.05647362396121025,0.06554107367992401,0.06521682441234589,0.07598163187503815,0.05580667778849602,0.06808821111917496,0.07544804364442825,0.07902811467647552,0.07291897386312485,0.07076144963502884,0.0802156999707222,0.07067591696977615,0.07109574973583221,0.0685800090432167,0.0730646625161171,0.0628630742430687,0.06213195249438286,0.06149532273411751,0.06631781160831451,0.0679723471403122,0.06437796354293823,0.05981286242604256,0.067101389169693,0.06672627478837967,0.07300650328397751,0.07870279997587204,0.060755640268325806,0.06360386312007904,0.07180903851985931,0.0641612783074379,0.07417421787977219,0.06724302470684052
ROI2,0.07194223254919052,0.06410306692123413,0.07488200813531876,0.06357669830322266,0.07849722355604172,0.05786843225359917,0.06336775422096252,0.07096225768327713,0.06606835871934891,0.07627062499523163,0.06745196133852005,0.062073297798633575,0.06113458797335625,0.06694246083498001,0.07073531299829483,0.0717262551188469,0.06937744468450546,0.0615384578704834,0.06899704784154892,0.07056540995836258,0.0681612640619278,0.06442450731992722,0.06354997307062149,0.06581558287143707,0.05613337457180023,0.06566361337900162,0.06225963309407234,0.054399993270635605,0.06437315791845322,0.07074467837810516,0.06248842552304268,0.06974897533655167,0.071123868227005,0.06778021156787872,0.06050238385796547,0.06358766555786133,0.07628967612981796,0.07365064322948456,0.0759715810418129,0.07981251180171967,0.07671661674976349,0.07046353071928024,0.054612573236227036,0.05892163887619972,0.07604493945837021,0.0720713883638382,0.0697607472538948,0.07668435573577881,0.06873007118701935,0.07745537161827087,0.07609240710735321,0.07042786478996277,0.07463470846414566,0.06896018236875534,0.06792190670967102,0.06537386775016785,0.07188130170106888,0.06004181504249573,0.08727636188268661,0.06648322939872742,0.06287678331136703,0.07583444565534592,0.07943695038557053,0.07152833044528961
ROI3,0.06527149677276611,0.06102042645215988,0.06968699395656586,0.059236958622932434,0.07191882282495499,0.06991127878427505,0.06088358536362648,0.060574971139431,0.0687057301402092,0.05290735512971878,0.06504933536052704,0.06757690012454987,0.08046036958694458,0.06882965564727783,0.05638507008552551,0.06299497932195663,0.08500277996063232,0.07156135886907578,0.07496067136526108,0.061416927725076675,0.0703534185886383,0.07223101705312729,0.06529911607503891,0.0585307814180851,0.062352269887924194,0.06728746742010117,0.0658949464559555,0.07269615679979324,0.06391789764165878,0.07040395587682724,0.06404993683099747,0.06393106281757355,0.07014302164316177,0.06469523906707764,0.05257455259561539,0.059759870171546936,0.07073437422513962,0.0766022577881813,0.06613647937774658,0.07833946496248245,0.062301892787218094,0.05768093094229698,0.06315132230520248,0.06434693187475204,0.08069285750389099,0.06876475363969803,0.06563916802406311,0.05905552953481674,0.06424523144960403,0.07277660816907883,0.07603183388710022,0.07873193919658661,0.07863903790712357,0.06801962852478027,0.06504103541374207,0.07238908112049103,0.0717085525393486,0.08314455300569534,0.07494030147790909,0.07497572898864746,0.07379361987113953,0.05222934111952782,0.060613859444856644,0.06323884427547455
ROI4,0.07247556746006012,0.07767796516418457,0.06375788152217865,0.0655805692076683,0.07871635258197784,0.0637001171708107,0.07404018938541412,0.06514041870832443,0.06675121188163757,0.06747309863567352,0.057341884821653366,0.08866087347269058,0.06623377650976181,0.0604107603430748,0.08362603187561035,0.06456863135099411,0.07232147455215454,0.07801646739244461,0.07333743572235107,0.06276550889015198,0.08302440494298935,0.06988681107759476,0.07433373481035233,0.06759103387594223,0.08507735282182693,0.07152747362852097,0.0679752454161644,0.07222288101911545,0.06385163217782974,0.07423477619886398,0.06780798733234406,0.07342362403869629,0.06840460747480392,0.05716865882277489,0.06834355741739273,0.06674690544605255,0.07266178727149963,0.07512404769659042,0.061920396983623505,0.061888452619314194,0.06698454916477203,0.05744282156229019,0.07294134795665741,0.07466986775398254,0.07292960584163666,0.05622607469558716,0.06020168960094452,0.06461136788129807,0.0755651667714119,0.06885964423418045,0.061984043568372726,0.07355247437953949,0.06625296920537949,0.06947477161884308,0.07177865505218506,0.06467670947313309,0.0680096372961998,0.062476396560668945,0.07952570915222168,0.0656227245926857,0.05629395693540573,0.07270287722349167,0.06862742453813553,0.07727473229169846
ROI5,0.06349256634712219,0.06361541897058487,0.06838226318359375,0.0646543949842453,0.05733657255768776,0.06868991255760193,0.055826179683208466,0.07645535469055176,0.0515894815325737,0.06826367974281311,0.0672362819314003,0.07302252948284149,0.06488596647977829,0.07262353599071503,0.05637380853295326,0.07427747547626495,0.06949662417173386,0.06848631799221039,0.069147489964962,0.07338175177574158,0.06729782372713089,0.07236577570438385,0.07975715398788452,0.08157236129045486,0.06522151827812195,0.07024434953927994,0.07831237465143204,0.050712648779153824,0.07043806463479996,0.05639166384935379,0.0801248624920845,0.07407538592815399,0.06067837402224541,0.058758269995450974,0.0803217962384224,0.06827151030302048,0.060919392853975296,0.06741170585155487,0.07649613171815872,0.06705399602651596,0.07316689938306808,0.06857971847057343,0.07642661035060883,0.06303688138723373,0.06919272989034653,0.06239451840519905,0.06762120127677917,0.06656304746866226,0.06943680346012115,0.07266570627689362,0.06727254390716553,0.06790421158075333,0.07117914408445358,0.07283502072095871,0.0631290152668953,0.06355518847703934,0.0821509137749672,0.06738249212503433,0.0588461197912693,0.06587435305118561,0.0729292780160904,0.073398657143116,0.06366617232561111,0.06697247177362442
ROI6,0.06181827560067177,0.061122436076402664,0.05730308219790459,0.06581123918294907,0.06459980458021164,0.06740454584360123,0.07131483405828476,0.0745718777179718,0.0692574754357338,0.0631113052368164,0.07639844715595245,0.06083911284804344,0.08254832029342651,0.06627948582172394,0.06244126334786415,0.08009552210569382,0.06332696229219437,0.057404033839702606,0.06777920573949814,0.07055918872356415,0.07228170335292816,0.06555323302745819,0.06421883404254913,0.0680856704711914,0.054225582629442215,0.06741414219141006,0.07127998024225235,0.06631788611412048,0.06967319548130035,0.06297104805707932,0.06384293735027313,0.056010786443948746,0.07877843081951141,0.0687548816204071,0.06923787295818329,0.0742926150560379,0.07023880630731583,0.07401178777217865,0.06452666223049164,0.059880658984184265,0.07550070434808731,0.05461305007338524,0.07713370770215988,0.07481198012828827,0.06488769501447678,0.06578410416841507,0.062340062111616135,0.06619758158922195,0.07403135299682617,0.07353326678276062,0.06304959207773209,0.07476240396499634,0.06924968957901001,0.06446277350187302,0.061514195054769516,0.07336211204528809,0.061205461621284485,0.08384329080581665,0.06429305672645569,0.06813567131757736,0.06538459658622742,0.07871567457914352,0.0781116932630539,0.06033214181661606
ROI7,0.07040674239397049,0.0633348897099495,0.06948893517255783,0.06855585426092148,0.07983478903770447,0.05533169209957123,0.06382197141647339,0.08130020648241043,0.061892081052064896,0.06623362004756927,0.05985938012599945,0.0596684068441391,0.05650745704770088,0.05614633858203888,0.07759187370538712,0.06793694198131561,0.06020784750580788,0.07868386059999466,0.07914514094591141,0.06385673582553864,0.07617936283349991,0.07005025446414948,0.06083584576845169,0.06734320521354675,0.07010903209447861,0.057247236371040344,0.05853099003434181,0.07014241814613342,0.07532881200313568,0.06329496949911118,0.07019980996847153,0.07356935739517212,0.06273771822452545,0.07513082772493362,0.07021468132734299,0.06743432581424713,0.06876334547996521,0.07163365185260773,0.06187023967504501,0.06796838343143463,0.05962580442428589,0.0670260488986969,0.06965146213769913,0.06525348871946335,0.06311261653900146,0.06942258775234222,0.0784568339586258,0.06517081707715988,0.058657072484493256,0.06447651237249374,0.06393108516931534,0.0621187724173069,0.061807792633771896,0.0648050308227539,0.06038285791873932,0.07402034103870392,0.0655280128121376,0.07603172957897186,0.07515091449022293,0.06690581887960434,0.05315462499856949,0.06626272946596146,0.051111821085214615,0.07087066024541855
ROI8,0.05868227407336235,0.057170696556568146,0.06824802607297897,0.0664830356836319,0.06727905571460724,0.07010468095541,0.07989918440580368,0.07035746425390244,0.06490138918161392,0.0757073387503624,0.07179027050733566,0.07338739931583405,0.06987880170345306,0.06501300632953644,0.061551425606012344,0.06363297998905182,0.07169602811336517,0.06770992279052734,0.07116612792015076,0.07023902237415314,0.07349351048469543,0.07475605607032776,0.06255333870649338,0.0804818645119667,0.07505416870117188,0.06536900997161865,0.07913099974393845,0.06820559501647949,0.06974047422409058,0.07351882755756378,0.0694957822561264,0.05504565313458443,0.07227975875139236,0.06517995148897171,0.06536155194044113,0.0596555657684803,0.07285062968730927,0.06800975650548935,0.053651340305805206,0.06415080279111862,0.07076838612556458,0.06304460763931274,0.07334358245134354,0.06659824401140213,0.066438227891922,0.05918041616678238,0.06588193774223328,0.06814305484294891,0.07849385589361191,0.07000105828046799,0.0674518272280693,0.07064399123191833,0.06317321956157684,0.08101599663496017,0.07016231119632721,0.06317144632339478,0.06897608935832977,0.07165609300136566,0.07131994515657425,0.0654679536819458,0.06801818311214447,0.060755662620067596,0.06215126812458038,0.06764023751020432
ROI9,0.06934819370508194,0.05672638863325119,0.05540265515446663,0.07272570580244064,0.07412926852703094,0.061037153005599976,0.06928557902574539,0.06496991962194443,0.06828489154577255,0.0619049035012722,0.0607452355325222,0.06931156665086746,0.07024203985929489,0.07106618583202362,0.08347423374652863,0.07215368747711182,0.07172463834285736,0.06539604067802429,0.06509829312562943,0.06756028532981873,0.070895254611969,0.08068490773439407,0.06373866647481918,0.06602000445127487,0.07496045529842377,0.06486082822084427,0.07114923745393753,0.07288338243961334,0.06581296771764755,0.05907020717859268,0.07262305915355682,0.06795434653759003,0.0652511715888977,0.07698000967502594,0.0673055425286293,0.06871882826089859,0.06002558395266533,0.075374536216259,0.06455270200967789,0.056452419608831406,0.06821319460868835,0.07217329740524292,0.06632168591022491,0.06108132004737854,0.06281975656747818,0.07700292766094208,0.07078441232442856,0.0779210701584816,0.0654885321855545,0.07774268835783005,0.05582442507147789,0.07127492129802704,0.06717000156641006,0.06786510348320007,0.07376855611801147,0.06751639395952225,0.06340472400188446,0.06538300961256027,0.05360289290547371,0.06415935605764389,0.07571151852607727,0.07383160293102264,0.05982242152094841,0.06986615061759949
ROI10,0.0626348927617073,0.05811775103211403,0.059705156832933426,0.07433588802814484,0.07056728005409241,0.0618947334587574,0.07118622958660126,0.06525120139122009,0.059021200984716415,0.06387317925691605,0.05871782451868057,0.07506845146417618,0.07792754471302032,0.07818498462438583,0.06304000318050385,0.0665210708975792,0.06492634117603302,0.07555552572011948,0.07209422439336777,0.07898830622434616,0.06401091068983078,0.05554160848259926,0.06640534102916718,0.06513749063014984,0.08011740446090698,0.07252851128578186,0.06604485213756561,0.07162825763225555,0.06479354947805405,0.06437838822603226,0.0617617666721344,0.07804196327924728,0.05356267839670181,0.08016825467348099,0.08345942199230194,0.06969881802797318,0.05826341733336449,0.05869279056787491,0.06440723687410355,0.07283563911914825,0.06992371380329132,0.06904788315296173,0.07719416171312332,0.062115684151649475,0.0681188702583313,0.07474210113286972,0.0529513955116272,0.05927370488643646,0.06878487765789032,0.0689726173877716,0.07055291533470154,0.06827405095100403,0.07121943682432175,0.05975551903247833,0.081161729991436,0.05798749625682831,0.06723766773939133,0.06995183229446411,0.0751049742102623,0.05996856465935707,0.07724621146917343,0.06878332048654556,0.061731018126010895,0.0687720850110054
