sample_id,dataset,mode,split,num_variables,sequence_length,observed_variable_count,hidden_variable_count,ground_truth_edges,predicted_edges,auroc,auprc,f1,accuracy,shd,runtime_sec,threshold,native_binary_f1,native_binary_accuracy,native_binary_shd
sample_00276,simulated_fMRI,latent,test,64,240,64,4,144,0,0.7735183310841206,0.11588752084125106,0.0,0.96484375,144,84.27473168773577,5.443373680114747,0.04608294930875576,0.949462890625,206
sample_00277,simulated_fMRI,latent,test,64,240,64,4,144,0,0.7472271423751687,0.10808902192488991,0.0,0.96484375,144,84.05874530924484,5.443373680114747,0.018433179723502304,0.947998046875,212
sample_00278,simulated_fMRI,latent,test,64,240,64,4,144,0,0.7636253092667566,0.11760819350171306,0.0,0.96484375,144,84.32629056274891,5.443373680114747,0.028169014084507043,0.949462890625,207
sample_00279,simulated_fMRI,latent,test,64,240,64,4,144,0,0.7648922486504723,0.10666722448296317,0.0,0.96484375,144,84.06582832196727,5.443373680114747,0.028301886792452827,0.94970703125,205
sample_00280,simulated_fMRI,latent,test,64,240,64,4,144,0,0.7459408738191633,0.10968361770386996,0.0,0.96484375,144,84.52444033510983,5.443373680114747,0.055299539170506916,0.949951171875,205
sample_00281,simulated_fMRI,latent,test,64,240,64,4,144,0,0.7781344888663968,0.11554176522174295,0.0,0.96484375,144,84.35336803179234,5.443373680114747,0.03846153846153846,0.951171875,200
sample_00282,simulated_fMRI,latent,test,64,240,64,4,144,0,0.7436336735267657,0.10719866250873797,0.0,0.96484375,144,84.3786886879243,5.443373680114747,0.02870813397129187,0.950439453125,203
sample_00283,simulated_fMRI,latent,test,64,240,64,4,144,0,0.7639820203553757,0.11048978968224549,0.0,0.96484375,144,84.66768323024735,5.443373680114747,0.027777777777777776,0.94873046875,209
sample_00284,simulated_fMRI,latent,test,64,240,64,4,144,0,0.7326248313090419,0.10265279400948579,0.0,0.96484375,144,84.5161065380089,5.443373680114747,0.03809523809523809,0.95068359375,201
sample_00285,simulated_fMRI,latent,test,64,240,64,4,144,0,0.7445667453891138,0.10254856214123459,0.0,0.96484375,144,84.61613946920261,5.443373680114747,0.029268292682926828,0.951416015625,199
sample_00286,simulated_fMRI,latent,test,64,240,64,4,144,0,0.7780905589293747,0.11142988808563278,0.0,0.96484375,144,84.02368331700563,5.443373680114747,0.019047619047619046,0.94970703125,205
sample_00287,simulated_fMRI,latent,test,64,240,64,4,144,0,0.7534195062977957,0.09703635062262231,0.0,0.96484375,144,84.48450597282499,5.443373680114747,0.02870813397129187,0.950439453125,203
sample_00288,simulated_fMRI,latent,test,64,240,64,4,144,0,0.7507309941520468,0.10351653239048499,0.0,0.96484375,144,84.24166033510119,5.443373680114747,0.018691588785046724,0.94873046875,209
sample_00289,simulated_fMRI,latent,test,64,240,64,4,144,0,0.7624040570175439,0.10710808600279537,0.0,0.96484375,144,84.42564222589135,5.443373680114747,0.03827751196172249,0.950927734375,201
sample_00290,simulated_fMRI,latent,test,64,240,64,4,144,0,0.7727293494152047,0.10911598550577375,0.0,0.96484375,144,80.61377930222079,5.443373680114747,0.029268292682926828,0.951416015625,199
sample_00291,simulated_fMRI,latent,test,64,240,64,4,144,0,0.7552838928250113,0.10345346994262603,0.0,0.96484375,144,68.83815606217831,5.443373680114747,0.028846153846153848,0.95068359375,202
sample_00292,simulated_fMRI,latent,test,64,240,64,4,144,0,0.7637746710526315,0.11119591160391488,0.0,0.96484375,144,68.76059439172968,5.443373680114747,0.028436018957345967,0.949951171875,204
sample_00293,simulated_fMRI,latent,test,64,240,64,4,144,0,0.7477613304093568,0.10888637030106403,0.0,0.96484375,144,68.75452790874988,5.443373680114747,0.0186046511627907,0.948486328125,210
sample_00294,simulated_fMRI,latent,test,64,240,64,4,144,0,0.7306585273279352,0.10171429194843012,0.0,0.96484375,144,68.69727584300563,5.443373680114747,0.009708737864077669,0.9501953125,204
sample_00295,simulated_fMRI,latent,test,64,240,64,4,144,0,0.7737098656095367,0.12515702231029735,0.0,0.96484375,144,68.66923091001809,5.443373680114747,0.019047619047619046,0.94970703125,206
sample_00296,simulated_fMRI,latent,test,64,240,64,4,144,0,0.7808528733693207,0.1110739366871389,0.0,0.96484375,144,68.75024349521846,5.443373680114747,0.02912621359223301,0.951171875,200
sample_00297,simulated_fMRI,latent,test,64,240,64,4,144,0,0.7656179712100765,0.10540130020337307,0.0,0.96484375,144,68.66978174680844,5.443373680114747,0.028571428571428574,0.9501953125,203
sample_00298,simulated_fMRI,latent,test,64,240,64,4,144,0,0.7648219607512371,0.10197525917618035,0.0,0.96484375,144,68.71283321129158,5.443373680114747,0.018867924528301886,0.94921875,208
sample_00299,simulated_fMRI,latent,test,64,240,64,4,144,0,0.7528466599190283,0.11117640511867131,0.0,0.96484375,144,68.75539087690413,5.443373680114747,0.03755868544600939,0.949951171875,205
