,y,z,w,o,b,c
y,12.937995910644531,8.175890922546387,8.330803871154785,2.325924873352051,0.8243169784545898,0.2975196838378906
z,5.288666725158691,5.959128379821777,5.161005973815918,0.2033243179321289,0.0,0.6168603897094727
w,4.616245269775391,5.708451271057129,5.559390068054199,0.1887226104736328,0.0,0.5498895645141602
o,0.0,0.01988506317138672,0.014937400817871094,14.699467658996582,1.7395086288452148,3.3404178619384766
b,0.02221536636352539,0.0019884109497070312,0.0,6.398835182189941,22.774147033691406,1.5053377151489258
c,0.0,0.07349491119384766,0.045017242431640625,0.655522346496582,2.018087387084961,27.793277740478516
