,y,z,w,o,b,c
y,0.7973644733428955,0.8005601763725281,0.79264235496521,0.5386254191398621,0.35724374651908875,0.3696218430995941
z,0.8355478048324585,0.7127559185028076,0.7242132425308228,0.485750675201416,0.2984159588813782,0.31171563267707825
w,0.8396695852279663,0.7745304107666016,0.7730242609977722,0.46030429005622864,0.3043144941329956,0.31653866171836853
o,0.2908264100551605,0.2680859863758087,0.256171315908432,0.82770836353302,0.8400459289550781,0.833541750907898
b,0.2346600741147995,0.24377046525478363,0.25202760100364685,0.8159756064414978,0.8189090490341187,0.7943191528320312
c,0.23455370962619781,0.23121793568134308,0.24455399811267853,0.7198606729507446,0.8104632496833801,0.8072255849838257
